"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","PlusMinus","FUML.turnovers","Team"
2019-11-17,"SF",23.1428571428571,36.5,64.05,235,6.47142857142857,11.0714285714286,1.21428571428571,0.5,2.92857142857143,19.9285714285714,90.3428571428571,11.0714285714286,22.5,105.785714285714,4.47857142857143,0.714285714285714,5.42857142857143,26.2142857142857,62.3571428571429,43.3571428571429,19,2.5,16.5,0.571428571428571,0,1.21428571428571,0.5,0,3.42857142857143,0,8.07142857142857,2.14285714285714,2.35714285714286,93.3307692307692,39.1428571428571,1.64285714285714,1.64285714285714,100,2,43.3571428571429,22.65,0,22.5,1.85714285714286,11.2857142857143,5.15714285714286,0,8.5,4.78571428571429,225.428571428571,47.5357142857143,18.4285714285714,4.5,12.9285714285714,32.5857142857143,0.571428571428571,0.928571428571429,47.6214285714286,9.28571428571429,70.2142857142857,340.785714285714,0.357142857142857,0.214285714285714,"ARI"
2019-12-01,"LA",23.2,36.2666666666667,64.6266666666667,228.066666666667,6.30666666666667,10.7533333333333,1.26666666666667,0.466666666666667,3,19.8666666666667,91.1066666666667,10.9333333333333,22.6666666666667,107.733333333333,4.54,0.733333333333333,5.66666666666667,26.8666666666667,62.3333333333333,43.7333333333333,18.6,2.46666666666667,16.4666666666667,0.666666666666667,0,1.13333333333333,0.466666666666667,0,3.53333333333333,0,8.06666666666667,2.13333333333333,2.33333333333333,93.8071428571428,39.4,1.66666666666667,1.73333333333333,97.225,2,43.2,22.4846153846154,0,22.4666666666667,1.73333333333333,10.5333333333333,5.15714285714286,0,7.93333333333333,4.73333333333333,223.866666666667,47.7333333333333,18.6,4.4,12.7333333333333,32.4133333333333,0.6,0.933333333333333,51.1133333333333,9.33333333333333,72.4666666666667,335.8,0.333333333333333,0.333333333333333,"ARI"
2019-12-08,"PIT",22.9375,36.125,64.08125,221.5625,6.1375,10.61875,1.1875,0.5,3.1875,21.0625,88.9375,10.8125,22.5625,105.625,4.475,0.75,5.4375,27.3125,62.8125,44.25,18.5625,2.375,16.0625,0.625,0,1.0625,0.4375,0,3.375,0,7.625,2,2.1875,93.8071428571428,36.9375,1.625,1.6875,97.4384615384615,1.875,40.5,22.4846153846154,0,21.0625,1.6875,10.1875,5.14666666666667,0,7.75,4.875,229.3125,47.525,18.25,4.25,12.75,31.35,0.6875,1.125,51.04375,8.875,68.375,327.1875,0.25,0.3125,"ARI"
2019-12-15,"CLE",22.7647058823529,35.7647058823529,64.2352941176471,218.235294117647,6.1,10.5647058823529,1.23529411764706,0.647058823529412,3.29411764705882,21.5294117647059,87.6588235294118,10.8235294117647,22.5294117647059,103.588235294118,4.4,0.705882352941177,5.41176470588235,27.0588235294118,62.4705882352941,44.4117647058824,18.0588235294118,2.41176470588235,16.1176470588235,0.588235294117647,0,1.17647058823529,0.529411764705882,0,3.23529411764706,0,7.47058823529412,1.94117647058824,2.11764705882353,94.22,36.5294117647059,1.64705882352941,1.70588235294118,97.6214285714286,1.94117647058824,42.1176470588235,22.5,0,21.7058823529412,1.64705882352941,11.2941176470588,6.6375,0,9,4.76470588235294,225.470588235294,47.9470588235294,18.1764705882353,4.23529411764706,12.6470588235294,31.6470588235294,0.705882352941177,1.23529411764706,50,8.76470588235294,68.7647058823529,321.823529411765,0.176470588235294,0.294117647058824,"ARI"
2019-12-22,"SEA",22.5555555555556,35.1666666666667,64.8888888888889,218.277777777778,6.25,10.6166666666667,1.22222222222222,0.666666666666667,3.11111111111111,20.3333333333333,88.2666666666667,10.8333333333333,23.2222222222222,110.388888888889,4.51666666666667,0.888888888888889,5.88888888888889,26.8888888888889,62.1666666666667,44.6111111111111,17.5555555555556,2.33333333333333,15.5555555555556,0.611111111111111,0,1.16666666666667,0.555555555555556,0,3.27777777777778,0,7.5,1.88888888888889,2.05555555555556,94.58125,35.6666666666667,1.83333333333333,1.88888888888889,97.78,2.05555555555556,44.2777777777778,22.3533333333333,0,21.9444444444444,1.61111111111111,10.5555555555556,6.12941176470588,0,8.38888888888889,4.61111111111111,217.333333333333,47.4777777777778,18.6111111111111,4.22222222222222,12.3888888888889,32.6666666666667,0.722222222222222,1.22222222222222,52.7777777777778,8.55555555555556,66.8333333333333,328.666666666667,0.222222222222222,0.277777777777778,"ARI"
2019-12-29,"LA",22.1578947368421,34.7368421052632,64.4,215.157894736842,6.23157894736842,10.6421052631579,1.21052631578947,0.631578947368421,3.05263157894737,19.6842105263158,88.1736842105263,10.6842105263158,24.1052631578947,117.894736842105,4.61052631578947,0.947368421052632,6.21052631578947,26.1578947368421,61.7894736842105,43.7894736842105,18,2.47368421052632,16.6315789473684,0.578947368421053,0,1.21052631578947,0.578947368421053,0,3.36842105263158,0,7.57894736842105,1.89473684210526,2.10526315789474,92.9411764705882,36.2105263157895,1.89473684210526,1.94736842105263,97.91875,2.15789473684211,46.6842105263158,22.3625,0,22.3684210526316,1.78947368421053,12.1052631578947,6.23333333333333,0,8.63157894736842,4.68421052631579,219.421052631579,47.2315789473684,18.7368421052632,4.26315789473684,12.5263157894737,32.7,0.736842105263158,1.21052631578947,55.2631578947368,8.36842105263158,65.7894736842105,333.052631578947,0.263157894736842,0.263157894736842,"ARI"
2019-08-01,"DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATL"
2019-08-08,"MIA",23,48,47.9,178,3.7,8.5,1,1,3,17,57.2,12,23,83,3.6,0,5,14,57,35,22,3,19,0,0,1,2,0,1,0,4,1,2,50,27,1,1,100,3,75,25,0,28,5,8,1.6,0,10,9,341,37.9,18,3,16,18.8,0,1,0,12,98,261,1,0,"ATL"
2019-08-15,"NYJ",21.5,42,51.75,205.5,5.1,10.7,0.5,0.5,3.5,21,67.7,11,24.5,93.5,3.8,1.5,6.5,24,54.5,38.5,16,2.5,15,0.5,0,1,1.5,0,2,0,5.5,1.5,2,75,32.5,1,1,100,3,64.5,21.5,0,25.5,3,8.5,5.3,0,9.5,6.5,256,40.35,20,3.5,14,26.05,0,1.5,0,12,97.5,299,1.5,0,"ATL"
2019-08-22,"WAS",23.6666666666667,42.6666666666667,55.7,221.333333333333,5.33333333333333,10.4666666666667,0.333333333333333,0.666666666666667,4,22.6666666666667,69.1666666666667,12,25.6666666666667,91.3333333333333,3.56666666666667,1.33333333333333,6.33333333333333,23.3333333333333,55,34.3333333333333,20.6666666666667,2,11.3333333333333,0.333333333333333,0,1,1,0,2,0,5,1.33333333333333,2.33333333333333,61.1,29.6666666666667,1,1,100,2.66666666666667,56,20.8333333333333,0,25,3,11.6666666666667,5.53333333333333,0,10,6,250,42.7666666666667,20,4.66666666666667,15.3333333333333,30.3333333333333,0,1.66666666666667,0,12,104.333333333333,312.666666666667,0,0.666666666666667,"ATL"
2019-08-29,"JAC",20.5,37,55.525,186,5,9.975,0.25,0.5,3.5,20.25,68.7,10,28.25,107.25,3.75,1.25,7.25,22.25,56.75,31.75,25,1.75,9.25,0.25,0,1.25,1,0,1.75,0,4,1,2,45.825,22.25,1,1,100,2.25,48.25,21.875,0,25,2.75,8.75,4.15,0,7.5,5.75,239,42.375,19.25,4.25,14.5,29,0.5,2,16.675,11.25,100.5,293.25,-0.25,1.25,"ATL"
2019-09-08,"MIN",19.4,34.6,56.42,182.8,5.36,10.3,0.4,0.4,3,17,73.84,9.6,30.6,137,4.28,1.6,7.8,20.2,53.8,32.2,21.6,1.8,9,0.2,0,1,0.8,0,3.2,0,4.6,1,2.2,43.32,27,1.6,1.6,100,1.8,38.6,21.875,0,20,2.8,11.4,4.78,0,8.4,5.4,231,43.86,19.8,4.6,14.4,31.78,0.4,1.6,13.34,11.4,106.2,319.8,-0.4,1.2,"ATL"
2019-09-15,"PHI",21.6666666666667,36.5,58.9666666666667,197.666666666667,5.45,10.1166666666667,0.666666666666667,0.666666666666667,3.16666666666667,19.5,75.8333333333333,10.6666666666667,28.3333333333333,126.333333333333,4.28333333333333,1.33333333333333,7.33333333333333,21.5,53,32.5,20.5,1.66666666666667,7.66666666666667,0.166666666666667,0,1,0.666666666666667,0,2.66666666666667,0,3.83333333333333,0.833333333333333,1.83333333333333,43.32,22.5,1.33333333333333,1.33333333333333,100,1.83333333333333,39.5,21.9,0,21,3,17.1666666666667,5.9,0,10,5.16666666666667,214.166666666667,41.9666666666667,21,4.16666666666667,13.3333333333333,30.65,0.666666666666667,1.66666666666667,27.7833333333333,11,101.5,324,-0.833333333333333,1.16666666666667,"ATL"
2019-09-22,"IND",22.4285714285714,37.4285714285714,59.5142857142857,213.714285714286,5.7,10.3714285714286,1,1,2.85714285714286,18.1428571428571,76.3714285714286,11.2857142857143,26.7142857142857,116.428571428571,4.15714285714286,1.14285714285714,6.71428571428571,21.2857142857143,53.7142857142857,34.2857142857143,19.4285714285714,1.85714285714286,9.14285714285714,0.428571428571429,0,1,0.714285714285714,0,3.14285714285714,0,4.14285714285714,0.857142857142857,1.85714285714286,44.4333333333333,26.4285714285714,1.57142857142857,1.57142857142857,100,1.57142857142857,33.8571428571429,21.9,0,18,3,16.4285714285714,5.62857142857143,0,9.42857142857143,4.85714285714286,200.428571428571,41.5857142857143,20.7142857142857,4,12.8571428571429,30.5571428571429,0.714285714285714,1.57142857142857,38.1,10.8571428571429,95.2857142857143,330.142857142857,-0.714285714285714,1,"ATL"
2019-09-29,"TEN",23.25,37,62.7375,225,6.1,10.3875,1.25,1,2.5,15.875,81.9625,12,25.875,113.5,4.225,1,6.625,22,54.375,35.625,18.75,1.75,9.25,0.375,0,0.875,0.625,0,3.125,0,4.375,0.875,1.75,52.3714285714286,27.375,1.75,1.75,100,1.625,35.25,22,0,19.25,2.75,15.625,6.175,0,9.5,4.375,180.25,41.2625,21.25,4.5,12.5,36.7375,0.625,1.375,33.3375,11.5,99.375,338.5,-0.75,0.875,"ATL"
2019-10-06,"HOU",24.5555555555556,38.7777777777778,63.1,240.444444444444,6.18888888888889,10.4888888888889,1.11111111111111,0.888888888888889,2.77777777777778,17.7777777777778,82.6666666666667,12.5555555555556,24.8888888888889,107.333333333333,4.13333333333333,1,6.44444444444444,22.2222222222222,56.7777777777778,34.4444444444444,22.3333333333333,1.55555555555556,8.22222222222222,0.333333333333333,0,1.11111111111111,0.555555555555556,0,2.77777777777778,0,4.33333333333333,0.888888888888889,1.77777777777778,52.075,29,1.66666666666667,1.66666666666667,100,1.66666666666667,36,21.8571428571429,0,20.3333333333333,2.55555555555556,14.1111111111111,5.71111111111111,0,8.66666666666667,4.22222222222222,174.555555555556,41.4555555555556,21.5555555555556,4.55555555555556,12.6666666666667,36.6222222222222,0.666666666666667,1.66666666666667,32.4111111111111,11,93.8888888888889,347.777777777778,-0.777777777777778,0.888888888888889,"ATL"
2019-10-13,"ARI",25.3,39.5,63.75,248,6.26,10.47,1.3,0.9,2.7,17.4,84.66,12.7,24.4,102.3,4,1,6.3,25.3,58.6,35.6,23,1.4,7.4,0.3,0,1.3,0.6,0,2.6,0,4.5,0.9,1.7,57.4,29.6,1.8,1.8,100,1.9,38.8,21.125,0,20.7,2.3,12.7,5.71111111111111,0,7.8,4.3,182.2,42.33,21.6,5,13,38.59,0.7,1.6,39.17,10.6,90.8,350.3,-0.7,0.8,"ATL"
2019-10-20,"LA",25.7272727272727,39.1818181818182,65.5272727272727,256.454545454545,6.55454545454545,10.6,1.54545454545455,0.818181818181818,2.63636363636364,17.1818181818182,90.1363636363636,13.3636363636364,24.4545454545455,102.363636363636,4.00909090909091,0.909090909090909,6.36363636363636,26.0909090909091,58.4545454545455,36,22.4545454545455,1.27272727272727,6.72727272727273,0.272727272727273,0,1.18181818181818,0.545454545454545,0,2.45454545454545,0,4.90909090909091,1,1.72727272727273,61.66,30.9090909090909,1.90909090909091,2,97.5,2,42.8181818181818,21.8555555555556,0,21.8181818181818,2.36363636363636,13.0909090909091,5.71,0,8,4.18181818181818,177.454545454545,42.4181818181818,22.4545454545455,5.09090909090909,12.8181818181818,40.0363636363636,0.636363636363636,1.45454545454545,35.6090909090909,10.3636363636364,89.0909090909091,358.818181818182,-0.636363636363636,0.727272727272727,"ATL"
2019-10-27,"SEA",25.4166666666667,38.6666666666667,65.625,250.583333333333,6.475,10.5666666666667,1.5,0.833333333333333,2.83333333333333,18.9166666666667,89.575,13.25,23.6666666666667,97,3.88333333333333,0.833333333333333,5.91666666666667,27,59.9166666666667,37.4166666666667,22.5,1.16666666666667,6.16666666666667,0.25,0,1.08333333333333,0.5,0,2.5,0,4.83333333333333,1,1.75,60.6,32.6666666666667,1.83333333333333,1.91666666666667,97.7272727272727,2,44.6666666666667,22.92,0,22.75,2.25,11.5,4.64545454545455,0,6.83333333333333,4.25,179.75,42.3,21.75,4.91666666666667,12.75,38.7833333333333,0.583333333333333,1.33333333333333,32.6416666666667,9.91666666666667,85.6666666666667,347.583333333333,-0.833333333333333,0.833333333333333,"ATL"
2019-11-10,"NO",26.4615384615385,39.6923076923077,66.3461538461538,265.230769230769,6.63076923076923,10.6615384615385,1.46153846153846,0.846153846153846,2.76923076923077,18.9230769230769,90.3615384615385,14.0769230769231,23.1538461538462,94.8461538461538,3.9,0.846153846153846,5.76923076923077,27,59.5384615384615,37.0769230769231,22.4615384615385,1.23076923076923,6.53846153846154,0.230769230769231,0,1,0.461538461538462,0,2.46153846153846,0,4.92307692307692,1.07692307692308,1.92307692307692,59.7166666666667,33.7692307692308,1.69230769230769,1.76923076923077,97.7272727272727,1.92307692307692,42.9230769230769,22.8363636363636,0,22.6923076923077,2.30769230769231,11.2307692307692,4.48333333333333,0,6.76923076923077,4,168.692307692308,41.8153846153846,22.3846153846154,4.76923076923077,12.4615384615385,38.3615384615385,0.615384615384615,1.30769230769231,37.8230769230769,9.53846153846154,82.1538461538462,360.076923076923,-1,0.923076923076923,"ATL"
2019-11-17,"CAR",26,39.3571428571429,65.6857142857143,258.714285714286,6.51428571428571,10.55,1.5,0.857142857142857,2.64285714285714,18.1428571428571,89.5142857142857,13.7142857142857,23.9285714285714,98.2857142857143,3.92142857142857,0.785714285714286,6,25.7142857142857,59.3571428571429,37.4285714285714,21.9285714285714,1.57142857142857,9.35714285714286,0.214285714285714,0,0.928571428571429,0.428571428571429,0,2.42857142857143,0,5.57142857142857,1.28571428571429,2.07142857142857,62.8153846153846,34.7857142857143,1.71428571428571,1.78571428571429,97.9166666666667,1.78571428571429,39.8571428571429,22.8363636363636,0,21.0714285714286,2.28571428571429,12.7857142857143,5.40769230769231,0,7.78571428571429,3.85714285714286,162.142857142857,41.5785714285714,22.5,4.85714285714286,12.6428571428571,38.4785714285714,0.642857142857143,1.28571428571429,42.2642857142857,9.35714285714286,79.7142857142857,357,-1,0.857142857142857,"ATL"
2019-11-24,"TB",25.7333333333333,38.8666666666667,65.8933333333333,261.133333333333,6.69333333333333,10.8,1.46666666666667,0.8,2.66666666666667,18.2,90.9266666666667,13.8,24.0666666666667,95.3333333333333,3.8,0.8,5.86666666666667,24.2,59.9333333333333,37.1333333333333,22.8,1.8,12.4,0.466666666666667,0,0.866666666666667,0.4,0,2.86666666666667,0,5.93333333333333,1.4,2.2,63.6857142857143,35,1.73333333333333,1.8,98.0769230769231,1.66666666666667,37.2,22.8363636363636,0,19.6666666666667,2.33333333333333,17.1333333333333,6.87857142857143,0.0666666666666667,12.4666666666667,3.8,159.8,41.6266666666667,22.3333333333333,4.93333333333333,12.7333333333333,38.7733333333333,0.666666666666667,1.26666666666667,46.1133333333333,8.93333333333333,75.7333333333333,356.466666666667,-0.666666666666667,0.8,"ATL"
2019-11-28,"NO",25.875,39.875,64.95625,262.3125,6.59375,10.85,1.4375,0.8125,2.875,19.9375,89.475,13.8125,23.75,92.9375,3.75,0.8125,5.8125,24.875,60.1875,36.25,23.9375,1.6875,11.625,0.5625,0,0.8125,0.375,0,3,0,6.1875,1.5,2.25,66.1066666666667,35.3125,1.6875,1.75,98.2142857142857,1.5625,34.875,22.8363636363636,0,18.4375,2.375,16.5625,6.6,0.0625,12.0625,3.9375,166.125,41.74375,22.3125,4.875,12.9375,37.9125,0.75,1.375,47.4,8.8125,74.75,355.25,-0.625,0.8125,"ATL"
2019-12-08,"CAR",26.4117647058824,40.4705882352941,65.2529411764706,262.117647058824,6.51176470588235,10.7352941176471,1.47058823529412,0.882352941176471,3.23529411764706,21.8823529411765,89.1,14.0588235294118,23.8823529411765,92.7058823529412,3.72941176470588,0.764705882352941,5.70588235294118,24.9411764705882,59.1764705882353,35.6470588235294,23.5294117647059,1.58823529411765,10.9411764705882,0.529411764705882,0,0.764705882352941,0.352941176470588,0,3.05882352941176,0,6.17647058823529,1.52941176470588,2.29411764705882,66.14375,35.8823529411765,1.58823529411765,1.70588235294118,91.6666666666667,1.58823529411765,37.2941176470588,24.1,0,20.1176470588235,2.35294117647059,15.5882352941176,6.1875,0.0588235294117647,11.4705882352941,3.88235294117647,161.470588235294,40.9941176470588,22.5882352941176,4.94117647058824,13.1176470588235,37.8882352941176,0.823529411764706,1.52941176470588,47.5529411764706,8.52941176470588,71.4117647058823,354.823529411765,-0.764705882352941,0.823529411764706,"ATL"
2019-12-15,"SF",26.0555555555556,40.1111111111111,64.8944444444444,264.333333333333,6.64444444444444,11.0055555555556,1.5,0.833333333333333,3.11111111111111,21.2777777777778,90.2111111111111,14,24.3333333333333,96.3888888888889,3.8,0.833333333333333,5.88888888888889,24.6666666666667,59.4444444444444,36.1666666666667,23.2777777777778,1.77777777777778,13,0.611111111111111,0,0.888888888888889,0.444444444444444,0,3.22222222222222,0,6.72222222222222,1.66666666666667,2.38888888888889,68.1352941176471,36.6666666666667,1.72222222222222,1.83333333333333,92.1875,1.5,35.2222222222222,24.1,0,19,2.33333333333333,15.4444444444444,6.20588235294118,0.0555555555555556,11.2777777777778,3.88888888888889,162.333333333333,41.1777777777778,22.5555555555556,4.94444444444444,13.0555555555556,38.1,0.777777777777778,1.44444444444444,44.9111111111111,8.38888888888889,70.6666666666667,360.722222222222,-0.5,0.777777777777778,"ATL"
2019-12-22,"JAC",26,40.0526315789474,64.8526315789474,261,6.56842105263158,10.8684210526316,1.52631578947368,0.789473684210526,3.05263157894737,20.6315789473684,90.4631578947368,14,24.1052631578947,96,3.83157894736842,0.842105263157895,5.73684210526316,24.5263157894737,59.6842105263158,36.1052631578947,23.5789473684211,1.73684210526316,12.6842105263158,0.578947368421053,0,0.947368421052632,0.526315789473684,0.0526315789473684,3.26315789473684,0,6.63157894736842,1.63157894736842,2.31578947368421,69.9055555555556,37,1.73684210526316,1.84210526315789,92.6470588235294,1.57894736842105,37.0526315789474,24.0384615384615,0,19.5263157894737,2.42105263157895,15.6315789473684,6.12777777777778,0.0526315789473684,11.0526315789474,3.94736842105263,167.052631578947,41.6631578947368,22.4210526315789,5.05263157894737,13.0526315789474,38.9263157894737,0.736842105263158,1.36842105263158,42.5473684210526,8.52631578947368,72.1052631578947,357,-0.421052631578947,0.789473684210526,"ATL"
2019-12-29,"TB",26.3,40.3,65.165,267.1,6.665,10.925,1.5,0.85,2.95,19.65,90.23,14.3,24.25,97.95,3.89,0.9,5.85,23.9,59.15,35.65,23.5,1.8,12.8,0.55,0,0.95,0.55,0.05,3.35,0,6.6,1.6,2.3,68.8578947368421,36.3,1.8,1.9,93.0555555555556,1.65,37.35,23.3428571428571,0,19.3,2.45,15.85,6.15789473684211,0.05,11.1,3.9,164.75,41.595,22.7,5.15,13.05,39.67,0.7,1.3,40.42,8.55,71.7,365.05,-0.45,0.75,"ATL"
2019-08-08,"JAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAL"
2019-08-15,"GB",16,32,50,163,5.1,10.9,1,1,1,11,63.8,9,36,125,3.5,0,7,0,48,31,17,4,21,2,1,0,0,0,8,0,17,5,5,100,55,2,2,100,1,21,21,0,21,2,24,12,0,24,3,159,53,18,7,16,43.8,0,1,0,4,29,288,1,0,"BAL"
2019-08-22,"PHI",16,29,55.75,167.5,5.85,11.1,1,1,1,9.5,71.4,7.5,36.5,148,4.05,0.5,8.5,6.5,46,31.5,14.5,3.5,20.5,1,0.5,0,0.5,0,5.5,0,15.5,4.5,4.5,100,53.5,2,2,100,1.5,32,21.25,0,25,2.5,27.5,11.15,0,18,3.5,178,51.15,17.5,6,15.5,38.55,1,1.5,50,4,34.5,315.5,0.5,0,"BAL"
2019-08-29,"WAS",17,29,59,179.333333333333,6.23333333333333,10.9666666666667,1.33333333333333,0.666666666666667,0.666666666666667,6.33333333333333,83.8666666666667,7,31,112,3.36666666666667,0.666666666666667,7,9.33333333333333,44.6666666666667,31.6666666666667,13,3.33333333333333,20.6666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,4.33333333333333,0,13,3.66666666666667,3.66666666666667,100,52,2,2,100,1.33333333333333,24.3333333333333,17.1666666666667,0,19.6666666666667,3,32.3333333333333,10.9333333333333,0,19,3.66666666666667,183,50.2,16,6,14.3333333333333,42.3666666666667,0.666666666666667,1,33.3333333333333,5.66666666666667,52.3333333333333,291.333333333333,0.333333333333333,0,"BAL"
2019-09-08,"MIA",17.75,31,57.775,185.25,6.05,10.825,1.25,0.5,0.75,6.25,82.825,7.25,32.75,123,3.55,0.75,8,8.75,43.5,31.75,11.75,3,15.75,0.75,0.25,0.25,0.25,0,4,0,11.75,3.25,3.25,100,51,2,2,100,1.25,25.75,20.375,0,22.25,3.25,25.5,8.525,0,16.25,4,186.75,47.55,16.75,6.5,15.25,42.875,1,1.5,41.675,7.25,65.5,308.25,0.5,0,"BAL"
2019-09-15,"ARI",18.8,30,63.92,223.8,7.74,11.96,2.2,0.4,0.8,5.2,97.92,9.2,35.4,151.4,4,1,8.4,9,41,30.4,10.6,3,14.8,1,0.2,0.2,0.4,0,5,0,11.6,2.8,2.8,100,47.6,3.2,3.2,100,1.2,22.4,18.1,0,19.6,3,26.2,9.72,0,16,3.4,160.6,49.24,19.6,6.6,14.4,47.02,1.2,1.6,53.34,6.6,60.4,375.2,1,0,"BAL"
2019-09-22,"KC",19.6666666666667,31.1666666666667,64.0833333333333,229.5,7.61666666666667,11.85,2.16666666666667,0.333333333333333,1,6.66666666666667,99.0666666666667,10.3333333333333,35,156.5,4.25,0.833333333333333,8.5,10.3333333333333,41.3333333333333,30.8333333333333,10.5,3,15.6666666666667,0.833333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0,4.5,0,11.5,2.83333333333333,2.83333333333333,100,48.1666666666667,3,3,100,1.33333333333333,26.3333333333333,18.9166666666667,0,20.6666666666667,3,29.3333333333333,10.6,0,17.5,3.33333333333333,155.333333333333,48.2,20.6666666666667,6.66666666666667,14.3333333333333,47.5166666666667,1,1.5,44.45,7.16666666666667,60.6666666666667,386,0.833333333333333,0,"BAL"
2019-09-29,"CLE",20,32.8571428571429,62.2428571428571,232.285714285714,7.35714285714286,11.8857142857143,1.85714285714286,0.285714285714286,1.28571428571429,8.28571428571429,95,10.8571428571429,34.5714285714286,163.142857142857,4.54285714285714,1.28571428571429,9.42857142857143,13.5714285714286,43.4285714285714,32.7142857142857,10.7142857142857,2.71428571428571,15,0.714285714285714,0.142857142857143,0.428571428571429,0.285714285714286,0,4,0,10.4285714285714,2.57142857142857,2.57142857142857,100,46.8571428571429,2.71428571428571,2.71428571428571,100,1.42857142857143,29.2857142857143,19.5714285714286,0,21.2857142857143,2.57142857142857,25.1428571428571,10.6,0,15,3.28571428571429,155,48.6,21.8571428571429,6.42857142857143,14.1428571428571,46.2285714285714,1.28571428571429,1.85714285714286,48.8142857142857,7.14285714285714,60.5714285714286,395.428571428571,0.714285714285714,0,"BAL"
2019-10-06,"PIT",20.5,33,63.2875,231,7.25,11.6875,2,0.5,1.625,10.375,95.1375,11,33.875,164.375,4.725,1.125,9.625,16.875,44.625,33.5,11.125,2.5,13.75,0.75,0.125,0.375,0.25,0,4.375,0,9.75,2.375,2.375,100,46.125,2.625,2.625,100,1.875,38.25,19.65,0,21.875,2.375,23.75,11.0857142857143,0,14.875,3.25,152,47.9875,22.125,6.125,13.625,45.45,1.25,1.875,48.9625,6.625,54.875,395.375,0.375,0.125,"BAL"
2019-10-13,"CIN",20.3333333333333,32.4444444444444,63.8,220.777777777778,7,11.3333333333333,1.88888888888889,0.777777777777778,2,11.6666666666667,90.6666666666667,10.6666666666667,34.5555555555556,161.444444444444,4.58888888888889,1.11111111111111,9.77777777777778,17.5555555555556,44.8888888888889,33.3333333333333,11.5555555555556,2.33333333333333,13.4444444444444,0.777777777777778,0.111111111111111,0.555555555555556,0.333333333333333,0,4.22222222222222,0,10.2222222222222,2.55555555555556,2.55555555555556,100,46.3333333333333,2.55555555555556,2.55555555555556,100,1.77777777777778,39.1111111111111,22.5777777777778,0,24.5555555555556,2.22222222222222,21.3333333333333,9.95,0,13.4444444444444,3.22222222222222,152.333333333333,48.4,22.1111111111111,6.11111111111111,13.7777777777778,44.8444444444444,1.22222222222222,1.77777777777778,54.6333333333333,7.11111111111111,59,382.222222222222,0.222222222222222,0.111111111111111,"BAL"
2019-10-20,"SEA",20.4,32.5,63.78,221.5,6.99,11.32,1.7,0.7,1.9,11.3,90.09,10.7,35.4,172.2,4.76,1.2,10.3,17.5,44.3,33.5,10.8,2.3,13.9,0.8,0.1,0.5,0.3,0,4.6,0,10.3,2.6,2.6,100,46.6,2.5,2.5,100,1.6,35.2,22.5777777777778,0,22.1,2.1,20,9.73333333333333,0,12.9,3.1,145.5,47.76,22.5,6.4,13.9,46.36,1.1,1.6,49.17,7.4,61.2,393.7,0.2,0.2,"BAL"
2019-11-03,"NE",19.3636363636364,31.3636363636364,62.0727272727273,214.181818181818,7,11.7363636363636,1.54545454545455,0.636363636363636,1.81818181818182,10.4545454545455,88.2090909090909,10.1818181818182,35.3636363636364,174.636363636364,4.84545454545455,1.18181818181818,10.1818181818182,17.3636363636364,45.4545454545455,33.4545454545455,12,2.18181818181818,12.6363636363636,0.818181818181818,0.181818181818182,0.454545454545455,0.363636363636364,0.0909090909090909,4.45454545454545,0,10.4545454545455,2.63636363636364,2.63636363636364,100,44.9090909090909,2.54545454545455,2.54545454545455,100,1.63636363636364,33.9090909090909,21.37,0,21.5454545454545,2.09090909090909,18.9090909090909,9.16,0,12.2727272727273,3.09090909090909,144.272727272727,47.4181818181818,21.7272727272727,6.27272727272727,13.8181818181818,45.6454545454545,1.09090909090909,1.54545454545455,53.7909090909091,7.45454545454545,62.4545454545455,388.818181818182,0.363636363636364,0.181818181818182,"BAL"
