"Date","Underdog","Favorite","UD.Comp","UD.PassAtt","UD.CompPCT","UD.PassYds","UD.PassYPA","UD.PassYPR","UD.PassTD","UD.OINT","UD.OSCK","UD.OSCKYDS","UD.QBR","UD.P1st","UD.RushAtt","UD.RushYds","UD.RushYPA","UD.RushTD","UD.R1st","UD.PA","UD.Tckl","UD.Solo","UD.AstTckl","UD.DSck","UD.DSCKYds","UD.INT","UD.INTTD","UD.FF","UD.FumRec","UD.FumTD","UD.PassDef","UD.Sfty","UD.KPts","UD.FGM","UD.FGA","UD.FGPct","UD.FGLng","UD.XPM","UD.XPA","UD.XPPct","UD.KR","UD.KRYds","UD.KRAvg","UD.KRTD","UD.KRLng","UD.PR","UD.PRYds","UD.PRAvg","UD.PRTD","UD.PRLng","UD.Punts","UD.PuntYds","UD.PuntAvg","UD.1st","UD.3rdCon","UD.3rdAtt","UD.3rdPct","UD.4thCon","UD.4thAtt","UD.4thPct","UD.Pen","UD.PenYds","UD.TotYds","UD.PlusMinus","UD.FUML.turnovers"
2018-12-16,"DET","BUF",23.8235294117647,36.8235294117647,65.2529411764706,219.058823529412,6.04705882352941,10.0411764705882,1.29411764705882,0.823529411764706,2.88235294117647,18.4117647058824,87.5294117647059,12.4117647058824,24.2941176470588,99.9411764705882,3.97058823529412,0.764705882352941,5.58823529411765,25.2941176470588,51.5294117647059,39.5882352941176,11.9411764705882,2.29411764705882,15.3529411764706,0.411764705882353,0.117647058823529,0.647058823529412,0.529411764705882,0,3.41176470588235,0,7.05882352941176,1.70588235294118,2,87.5,0,1.94117647058824,1.94117647058824,100,1.70588235294118,37.5294117647059,23.1363636363636,0,17.7647058823529,1.76470588235294,13.5294117647059,7.91666666666667,0.0588235294117647,9.64705882352941,4.64705882352941,214.117647058824,46.6764705882353,20.5882352941176,4.35294117647059,12.7647058823529,34.1,0.764705882352941,1.11764705882353,35.1,6.35294117647059,55.5882352941176,319,0,0.470588235294118
2018-12-16,"GB","CHI",23.1764705882353,38.6470588235294,60.3352941176471,260.705882352941,6.79411764705882,12.3117647058824,1.82352941176471,0.352941176470588,3.17647058823529,22.0588235294118,95.6294117647059,12.9411764705882,22.7058823529412,101.058823529412,4.51176470588235,0.764705882352941,5.94117647058824,23.7647058823529,56.2352941176471,40.8235294117647,15.4117647058824,2.64705882352941,19.3529411764706,0.647058823529412,0.176470588235294,0.764705882352941,0.529411764705882,0,3.47058823529412,0,7.88235294117647,1.76470588235294,2.17647058823529,87.70625,0,2.58823529411765,2.70588235294118,90.625,2.41176470588235,49.0588235294118,20.06875,0,21.5294117647059,1.94117647058824,15.1764705882353,6.9625,0,9.64705882352941,4.41176470588235,197.176470588235,43.43125,20.8235294117647,5,13.0588235294118,36.8941176470588,0.529411764705882,1.23529411764706,24.5117647058824,7.11764705882353,62.7058823529412,361.764705882353,0,0.647058823529412
2018-12-16,"OAK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-16,"DAL","IND",22.8235294117647,34.1764705882353,66.6411764705882,215.411764705882,6.35294117647059,10.4823529411765,1.17647058823529,0.705882352941177,3.52941176470588,21.5294117647059,90.5,10.9411764705882,27.1764705882353,118.705882352941,4.35882352941176,0.705882352941177,6.88235294117647,19.5294117647059,54.8235294117647,38.2941176470588,16.5294117647059,2.35294117647059,14.0588235294118,0.647058823529412,0,0.823529411764706,0.529411764705882,0,4.70588235294118,0,7.35294117647059,1.88235294117647,2.23529411764706,75.9823529411765,0,1.70588235294118,1.76470588235294,96.4285714285714,0.941176470588235,23.1764705882353,23.4111111111111,0,13.5882352941176,1.82352941176471,8.41176470588235,4.60714285714286,0,7.52941176470588,4.52941176470588,204.294117647059,44.9941176470588,19.5882352941176,5.35294117647059,13.9411764705882,37.9235294117647,0.588235294117647,1.05882352941176,47.0588235294118,6.94117647058824,59.9411764705882,334.117647058824,0,0.764705882352941
2018-12-16,"WAS","JAC",20.4117647058824,32.7058823529412,62.4058823529412,206.352941176471,6.45294117647059,11.1705882352941,1.23529411764706,0.882352941176471,2.76470588235294,15.7647058823529,85.7117647058824,10.1764705882353,25.7058823529412,115.647058823529,4.51764705882353,0.705882352941177,6.05882352941176,23.2352941176471,58.5882352941176,40,18.5882352941176,2.41176470588235,15.5294117647059,0.941176470588235,0,1.11764705882353,0.647058823529412,0.0588235294117647,4.29411764705882,0,6.47058823529412,1.58823529411765,1.88235294117647,79.4466666666667,0,1.70588235294118,1.76470588235294,97.6214285714286,1.88235294117647,36.1176470588235,20.4857142857143,0,19.3529411764706,1.35294117647059,10.5294117647059,6.54615384615385,0,7.29411764705882,4.94117647058824,226.058823529412,45.4588235294118,18.4705882352941,4.29411764705882,12.7058823529412,32.9705882352941,0.588235294117647,1.11764705882353,30.3941176470588,7.47058823529412,65.5294117647059,322,0,0.352941176470588
2018-12-16,"MIA","MIN",20.7647058823529,31.8823529411765,65.8941176470588,206,6.65882352941177,11.1705882352941,1.64705882352941,0.882352941176471,2.82352941176471,21.1764705882353,94.5176470588235,10.5294117647059,23.2352941176471,107.411764705882,4.67058823529412,0.588235294117647,4.70588235294118,24.7058823529412,62.1176470588235,40.1176470588235,22,1.88235294117647,12.4117647058824,1.35294117647059,0.0588235294117647,0.647058823529412,0.411764705882353,0,4.05882352941176,0,6.70588235294118,1.52941176470588,1.70588235294118,86.8083333333333,0,2.11764705882353,2.17647058823529,97.78,2.23529411764706,57.0588235294118,25.32,0.0588235294117647,27.0588235294118,1.94117647058824,19.4117647058824,10.0692307692308,0.0588235294117647,12.7058823529412,5.17647058823529,232.294117647059,44.8588235294118,17.1176470588235,3.64705882352941,12.1764705882353,28.8823529411765,0.647058823529412,1.05882352941176,29.9058823529412,6.58823529411765,58.6470588235294,313.411764705882,0,0.529411764705882
2018-12-16,"NYG","TEN",23.2941176470588,36.2352941176471,65.4411764705882,238.117647058824,6.82941176470588,11.3764705882353,1.35294117647059,0.647058823529412,2.88235294117647,22.7058823529412,93.7,12.1764705882353,22.8823529411765,107.176470588235,4.59411764705882,0.764705882352941,4.70588235294118,23.5882352941176,60.0588235294118,42.7058823529412,17.3529411764706,1.94117647058824,12.4117647058824,1.05882352941176,0.176470588235294,0.705882352941177,0.352941176470588,0,5.17647058823529,0,7.94117647058824,2.05882352941176,2.11764705882353,97.91875,0,1.76470588235294,1.94117647058824,90.3333333333333,2.47058823529412,58.0588235294118,23.6533333333333,0,26.1764705882353,2.82352941176471,24.0588235294118,7.4,0.0588235294117647,14.1764705882353,4.94117647058824,223.411764705882,45.4470588235294,18.7058823529412,4.64705882352941,13,35.1470588235294,0.529411764705882,1.05882352941176,22.0588235294118,6.58823529411765,58.8823529411765,345.294117647059,0,0.352941176470588
2018-12-16,"SF","SEA",20.8235294117647,33.2941176470588,62.7411764705882,245.411764705882,7.44705882352941,13.1117647058824,1.41176470588235,1.23529411764706,2.76470588235294,22.4705882352941,88.4470588235294,12.4117647058824,27.6470588235294,119.705882352941,4.32352941176471,0.705882352941177,6.52941176470588,25.4705882352941,53.8235294117647,40.8823529411765,12.9411764705882,2.17647058823529,13.9411764705882,0.176470588235294,0.0588235294117647,0.647058823529412,0.235294117647059,0,3.05882352941176,0.0588235294117647,7.05882352941176,1.82352941176471,1.88235294117647,93.75,0,1.58823529411765,1.70588235294118,90,2.52941176470588,62.2941176470588,23.5071428571429,0,27.7647058823529,2.47058823529412,15.7058823529412,5.64705882352941,0,11.6470588235294,4.47058823529412,188.058823529412,42.5352941176471,21.6470588235294,4.94117647058824,12.3529411764706,38.1058823529412,0.411764705882353,0.764705882352941,26.4705882352941,7.58823529411765,68.2941176470588,365.117647058824,0,0.823529411764706
2018-12-16,"PIT","NE",26.2941176470588,39.8823529411765,66.2411764705882,298.588235294118,7.75882352941176,12.1941176470588,2.23529411764706,1.05882352941176,1.58823529411765,10.9411764705882,98.9176470588235,14.3529411764706,23,91.0588235294118,3.72941176470588,1.23529411764706,5.58823529411765,23.5882352941176,57.9411764705882,39.7058823529412,18.2352941176471,3.47058823529412,23.3529411764706,0.588235294117647,0.117647058823529,1,0.647058823529412,0.0588235294117647,3.88235294117647,0.117647058823529,5.82352941176471,1,1.35294117647059,71.4285714285714,0,2.82352941176471,3.11764705882353,92.1875,2.17647058823529,42.4117647058824,19.325,0,21.5882352941176,2.11764705882353,16.5882352941176,7.90666666666667,0,9.52941176470588,4.41176470588235,195.411764705882,44.1352941176471,22.7058823529412,5.17647058823529,12.3529411764706,41.5470588235294,0.411764705882353,0.764705882352941,35.2941176470588,7.52941176470588,68.8823529411765,389.647058823529,0,0.411764705882353
2018-12-16,"PHI","LA",25.1764705882353,38.0588235294118,66.3,248.117647058824,6.54705882352941,10.6588235294118,1.64705882352941,0.941176470588235,3.29411764705882,20.4705882352941,90.8352941176471,13.2352941176471,23.5882352941176,98.4117647058823,4.14117647058824,0.529411764705882,5.76470588235294,22.1764705882353,55.4705882352941,42.1764705882353,13.2941176470588,2.70588235294118,17.9411764705882,0.647058823529412,0,0.705882352941177,0.294117647058824,0,4.11764705882353,0,5.35294117647059,1.23529411764706,1.52941176470588,77.3857142857143,0,1.64705882352941,1.76470588235294,95.2428571428571,2.29411764705882,53.5882352941176,23.0615384615385,0,21.9411764705882,2.47058823529412,15.9411764705882,6.33125,0,12.3529411764706,4.41176470588235,214.588235294118,48.1352941176471,20.9411764705882,4.64705882352941,12.8235294117647,34.8941176470588,0.647058823529412,1.52941176470588,29.0176470588235,6.41176470588235,56.1176470588235,346.529411764706,0,0.882352941176471
2018-12-17,"CAR","NO",23.5294117647059,34.7647058823529,68.0470588235294,244.352941176471,7.07647058823529,11.0411764705882,1.76470588235294,0.823529411764706,1.88235294117647,13.4705882352941,97.3588235294118,13.4705882352941,25.9411764705882,132.588235294118,5.15882352941177,1.29411764705882,7.23529411764706,25.1764705882353,55.5294117647059,37.4705882352941,18.0588235294118,2.05882352941176,13,0.764705882352941,0,0.823529411764706,0.470588235294118,0.0588235294117647,4.05882352941176,0,6.23529411764706,1.23529411764706,1.41176470588235,82.0538461538462,0,2.52941176470588,2.70588235294118,88.2352941176471,2,41.6470588235294,20.6307692307692,0,20.1176470588235,1.64705882352941,13.1176470588235,6.41875,0,9.35294117647059,3.82352941176471,172.411764705882,45.9470588235294,22.5882352941176,4.82352941176471,11.4117647058824,41.9647058823529,0.529411764705882,0.941176470588235,42.1588235294118,6.35294117647059,57.1764705882353,376.941176470588,0,0.352941176470588
2018-12-22,"WAS","TEN",20.1666666666667,32.2777777777778,62.4944444444444,202.444444444444,6.39444444444444,11.0722222222222,1.22222222222222,0.833333333333333,2.77777777777778,15.7222222222222,86.1666666666667,10.1666666666667,26.1111111111111,115.277777777778,4.45,0.666666666666667,5.94444444444444,22.6666666666667,58.0555555555556,39.6111111111111,18.4444444444444,2.61111111111111,16.7222222222222,0.944444444444444,0,1.11111111111111,0.666666666666667,0.0555555555555556,4.16666666666667,0,6.66666666666667,1.66666666666667,1.94444444444444,80.73125,0,1.66666666666667,1.72222222222222,97.78,1.88888888888889,35.8333333333333,20.1533333333333,0,19.5555555555556,1.44444444444444,10.5555555555556,6.34285714285714,0,7.22222222222222,5,229,45.5166666666667,18.3333333333333,4.44444444444444,12.8333333333333,33.7333333333333,0.555555555555556,1.05555555555556,28.7055555555556,7.38888888888889,64.5555555555556,317.722222222222,0,0.333333333333333
2018-12-22,"BAL","LAC",20.6842105263158,34.4210526315789,60.1947368421053,210.842105263158,6.11052631578947,10.8736842105263,1.31578947368421,0.631578947368421,2.36842105263158,12.3157894736842,84.1578947368421,11.2105263157895,33.4736842105263,146.368421052632,4.2421052631579,1.10526315789474,9.26315789473684,17.1052631578947,52.1052631578947,37.4736842105263,14.6315789473684,3.15789473684211,22.3684210526316,0.842105263157895,0.0526315789473684,0.736842105263158,0.473684210526316,0.105263157894737,5.57894736842105,0,8.73684210526316,2.10526315789474,2.47368421052632,89.7117647058824,1.63157894736842,2.42105263157895,2.47368421052632,98.15,2.05263157894737,46.6842105263158,24.4777777777778,0,26.5263157894737,2.52631578947368,26.2105263157895,10.7526315789474,0.0526315789473684,18.1578947368421,4.26315789473684,197.157894736842,46.9736842105263,22.5263157894737,6,14.2631578947368,41.1842105263158,0.789473684210526,1.21052631578947,57.0157894736842,7.10526315789474,58,357.210526315789,0.105263157894737,0.578947368421053
2018-12-23,"CAR","ATL",23.1666666666667,34.5,67.4166666666667,239.055555555556,6.96111111111111,11.0166666666667,1.72222222222222,0.833333333333333,2,14.5,95.9333333333333,13.1111111111111,25.7777777777778,130.666666666667,5.11111111111111,1.22222222222222,7.11111111111111,24.4444444444444,56.1666666666667,37.7777777777778,18.3888888888889,2.05555555555556,12.9444444444444,0.777777777777778,0,0.833333333333333,0.444444444444444,0.0555555555555556,4.27777777777778,0,5.94444444444444,1.16666666666667,1.33333333333333,82.0538461538462,0,2.44444444444444,2.61111111111111,88.8888888888889,1.94444444444444,40.7777777777778,21.0142857142857,0,20.4444444444444,1.61111111111111,12.4444444444444,6.1,0,8.88888888888889,3.94444444444444,176.111111111111,45.6055555555556,22.0555555555556,4.94444444444444,11.6111111111111,42.2277777777778,0.555555555555556,1,42.5944444444444,6.22222222222222,56.6666666666667,369.722222222222,0,0.388888888888889
2018-12-23,"CIN","CLE",21.8333333333333,35.6666666666667,61.3944444444444,233.166666666667,6.58333333333333,11.3222222222222,1.77777777777778,0.888888888888889,1.83333333333333,13.6666666666667,87.9555555555555,12.2777777777778,23.8333333333333,101.555555555556,4.36666666666667,0.888888888888889,5.5,27.3888888888889,61.0555555555556,41.8888888888889,19.1666666666667,2.55555555555556,14.1666666666667,0.777777777777778,0.111111111111111,0.666666666666667,0.5,0.111111111111111,4.66666666666667,0,7,1.5,1.72222222222222,79.16875,0,2.5,2.66666666666667,94.9058823529412,2.61111111111111,64.7222222222222,25.04375,0,29.1666666666667,1.66666666666667,17.2222222222222,9.25625,0,11.6111111111111,4.66666666666667,202.777777777778,42.8722222222222,20.1111111111111,4.61111111111111,12.3333333333333,36.1944444444444,0.5,0.944444444444444,25,7.66666666666667,63.9444444444444,334.722222222222,0,0.277777777777778
2018-12-23,"TB","DAL",25.3888888888889,39.1666666666667,64.95,311.222222222222,8.04444444444444,12.8944444444444,2.11111111111111,1.5,2.38888888888889,14.7222222222222,93.5388888888889,16.2222222222222,24.8333333333333,94.0555555555556,3.81111111111111,0.722222222222222,5.16666666666667,27.7222222222222,56.3888888888889,44.2222222222222,12.1666666666667,2.38888888888889,14.1111111111111,0.5,0,0.777777777777778,0.555555555555556,0.0555555555555556,3.72222222222222,0,6.33333333333333,1.27777777777778,1.66666666666667,82.2266666666667,0,2.5,2.83333333333333,88.55,2.38888888888889,48.8888888888889,20.1692307692308,0,18.3333333333333,1.5,9.33333333333333,6.09411764705882,0,7.05555555555556,3.77777777777778,163.388888888889,43.1777777777778,23.8888888888889,5.61111111111111,12.1666666666667,46.2444444444444,0.611111111111111,0.888888888888889,40.7388888888889,7.27777777777778,65.5555555555556,405.277777777778,0,0.5
2018-12-23,"DET","MIN",23.7222222222222,36.3888888888889,65.8444444444444,218.444444444444,6.11111111111111,10.0111111111111,1.27777777777778,0.777777777777778,2.72222222222222,17.3888888888889,88.5944444444444,12.1111111111111,24.3888888888889,100.222222222222,3.97222222222222,0.777777777777778,5.66666666666667,24.6666666666667,51.9444444444444,39.7777777777778,12.1666666666667,2.22222222222222,15,0.388888888888889,0.111111111111111,0.666666666666667,0.5,0,3.5,0,6.72222222222222,1.61111111111111,1.94444444444444,82.3529411764706,0,1.88888888888889,1.88888888888889,100,1.66666666666667,36.5555555555556,22.875,0,17.8888888888889,1.77777777777778,13.4444444444444,7.76923076923077,0.0555555555555556,9.77777777777778,4.77777777777778,219.833333333333,46.6,20.2222222222222,4.38888888888889,12.7777777777778,34.3444444444444,0.722222222222222,1.05555555555556,33.15,6.22222222222222,57,318.666666666667,0,0.444444444444444
2018-12-23,"NYG","IND",23.1666666666667,36.6666666666667,64.4555555555555,236.722222222222,6.71666666666667,11.35,1.27777777777778,0.666666666666667,2.88888888888889,22.3333333333333,91.5,12.1666666666667,22.5,103.833333333333,4.5,0.722222222222222,4.55555555555556,23.2222222222222,60.9444444444444,43.1111111111111,17.8333333333333,1.88888888888889,12.1666666666667,1,0.166666666666667,0.666666666666667,0.333333333333333,0,4.94444444444444,0,7.5,1.94444444444444,2,97.91875,0,1.66666666666667,1.83333333333333,90.3333333333333,2.55555555555556,59.8888888888889,23.6,0,26.0555555555556,2.83333333333333,22.8333333333333,7.00588235294118,0.0555555555555556,13.6111111111111,5,224.166666666667,45.1166666666667,18.5,4.55555555555556,13.1666666666667,34.2388888888889,0.611111111111111,1.16666666666667,24.5388888888889,6.77777777777778,58.8333333333333,340.555555555556,0,0.388888888888889
2018-12-23,"JAC","MIA",21.2777777777778,34,62.3722222222222,207.611111111111,5.82777777777778,10.4444444444444,0.888888888888889,0.833333333333333,3.44444444444444,21.1666666666667,78.6833333333333,11,27.1666666666667,113.166666666667,4.15555555555556,0.722222222222222,6.22222222222222,18.8333333333333,50.6111111111111,40.6111111111111,10,2.33333333333333,15.2222222222222,0.611111111111111,0.0555555555555556,0.555555555555556,0.388888888888889,0.0555555555555556,3.61111111111111,0.111111111111111,5.83333333333333,1.44444444444444,1.66666666666667,79.7642857142857,0,1.5,1.55555555555556,97.78,2,40.1666666666667,20.6470588235294,0,24.1666666666667,2.11111111111111,21,8.75,0.0555555555555556,16.5,4.88888888888889,217.666666666667,44.2722222222222,18.6111111111111,6,14.4444444444444,41.1222222222222,0.666666666666667,1.27777777777778,34.2611111111111,7.38888888888889,68.1666666666667,320.777777777778,0,0.833333333333333
2018-12-23,"BUF","NE",17.4444444444444,31.5,55.0388888888889,176.833333333333,5.74444444444444,11.7444444444444,0.944444444444444,1.27777777777778,3.11111111111111,21.2777777777778,69.6444444444444,8.66666666666667,29.1666666666667,126.833333333333,4.35555555555556,0.833333333333333,6.94444444444444,23.9444444444444,55.5555555555556,40.5555555555556,15,1.94444444444444,11.7222222222222,0.777777777777778,0,1.16666666666667,0.444444444444444,0,4.66666666666667,0.0555555555555556,5.33333333333333,1.33333333333333,1.61111111111111,88.4466666666667,0,1.33333333333333,1.44444444444444,88.4615384615385,2,42.8333333333333,21.4666666666667,0,21.3333333333333,2.27777777777778,19,7.51176470588235,0,11.5,5.22222222222222,227.944444444444,43.4722222222222,18.1666666666667,4.55555555555556,13.6666666666667,33.0722222222222,0.444444444444444,1.05555555555556,25,8.27777777777778,70.4444444444444,303.666666666667,0,0.444444444444444
2018-12-23,"NYJ","GB",18.2222222222222,31.8333333333333,57.9444444444444,185.388888888889,5.95,11.0666666666667,1.05555555555556,1.22222222222222,2.27777777777778,13.2222222222222,73.2277777777778,9.27777777777778,26.0555555555556,97.4444444444444,3.59444444444444,0.611111111111111,4.94444444444444,22.5555555555556,56.7777777777778,41,15.7777777777778,2.38888888888889,16.5555555555556,1,0.166666666666667,0.888888888888889,0.444444444444444,0,4.72222222222222,0,7.94444444444444,2.11111111111111,2.22222222222222,96.3,0,1.61111111111111,1.83333333333333,85.5533333333333,2.38888888888889,60.8333333333333,24.5733333333333,0,28.6111111111111,1.72222222222222,22.7222222222222,11.14375,0.0555555555555556,14.7777777777778,5.33333333333333,249.111111111111,46.2611111111111,15.5555555555556,4.5,13.6111111111111,32.3722222222222,0.555555555555556,1.22222222222222,31.4833333333333,7.16666666666667,58.3888888888889,282.833333333333,0,0.611111111111111
2018-12-23,"HOU","PHI",20.1666666666667,31,65.3777777777778,223.111111111111,7.22222222222222,12.0277777777778,1.66666666666667,0.666666666666667,3.16666666666667,19.8333333333333,97.8666666666667,11.7777777777778,29.1666666666667,124.388888888889,4.16111111111111,0.611111111111111,5.55555555555556,18.3888888888889,57.8888888888889,41.8888888888889,16,2.27777777777778,16.6666666666667,1.05555555555556,0.166666666666667,0.888888888888889,0.611111111111111,0.0555555555555556,5.55555555555556,0,8.27777777777778,2,2.38888888888889,84.3333333333333,0,2.27777777777778,2.38888888888889,94.4444444444444,1.33333333333333,33.1666666666667,24.7727272727273,0,17.1111111111111,2.27777777777778,17.5555555555556,7.96111111111111,0,11.8333333333333,4.66666666666667,206.055555555556,43.6222222222222,20,4.5,12.6111111111111,34.7888888888889,0.611111111111111,0.944444444444444,39.8166666666667,6.88888888888889,53.4444444444444,347.5,0,0.333333333333333
2018-12-23,"ARI","LA",16.8888888888889,29.6111111111111,56.3555555555556,151.166666666667,5.09444444444444,10.4055555555556,0.888888888888889,1.05555555555556,2.72222222222222,19.2222222222222,69.3833333333333,8.27777777777778,22.6666666666667,83.5555555555556,3.61666666666667,0.666666666666667,4.44444444444444,23.5,60.7777777777778,46.3888888888889,14.3888888888889,3.05555555555556,20.1666666666667,0.722222222222222,0.0555555555555556,1.11111111111111,1,0.222222222222222,3.61111111111111,0,4.05555555555556,0.777777777777778,1.11111111111111,78.7909090909091,0,1.72222222222222,1.72222222222222,100,1.77777777777778,38.7777777777778,22.4,0,16.1111111111111,2.27777777777778,19.8333333333333,9.1125,0,13,6.27777777777778,301.444444444444,48.2388888888889,14.3888888888889,3.5,12.2777777777778,27.3055555555556,0.277777777777778,0.722222222222222,19.4444444444444,7.16666666666667,58.2777777777778,234.722222222222,0,0.5
2018-12-23,"SF","CHI",20.7777777777778,33.0555555555556,63.0888888888889,246.055555555556,7.52777777777778,13.15,1.38888888888889,1.16666666666667,2.77777777777778,22.2222222222222,89.6777777777778,12.4444444444444,27.5555555555556,118.277777777778,4.28333333333333,0.666666666666667,6.27777777777778,25.3333333333333,54.9444444444444,41.3333333333333,13.6111111111111,2.22222222222222,14.2777777777778,0.166666666666667,0.0555555555555556,0.666666666666667,0.222222222222222,0,3,0.0555555555555556,7.44444444444444,1.94444444444444,2,94.1176470588235,0,1.61111111111111,1.72222222222222,90.625,2.5,65.1111111111111,25.7066666666667,0.0555555555555556,31.6111111111111,2.5,16.5,5.88888888888889,0,11.8333333333333,4.44444444444444,188.277777777778,42.8388888888889,21.5555555555556,4.83333333333333,12.2222222222222,37.6555555555556,0.388888888888889,0.722222222222222,25,7.61111111111111,68.1666666666667,364.333333333333,0,0.833333333333333
2018-12-23,"PIT","NO",26.0555555555556,39.5555555555556,66.1555555555556,294.111111111111,7.68333333333333,12.1111111111111,2.22222222222222,1.11111111111111,1.61111111111111,11.2777777777778,97.8611111111111,14.2777777777778,23.1111111111111,94.7777777777778,3.87222222222222,1.16666666666667,5.77777777777778,22.8333333333333,58.2222222222222,39.5,18.7222222222222,3.33333333333333,22.4444444444444,0.611111111111111,0.111111111111111,0.944444444444444,0.611111111111111,0.0555555555555556,3.88888888888889,0.111111111111111,5.77777777777778,1,1.38888888888889,70,0,2.77777777777778,3.05555555555556,92.6470588235294,2.11111111111111,41.5555555555556,19.7764705882353,0,21.8888888888889,2,15.6666666666667,7.90666666666667,0,9,4.27777777777778,188.888888888889,43.85,22.7777777777778,5.11111111111111,12.1666666666667,41.7055555555556,0.388888888888889,0.722222222222222,33.3333333333333,7.33333333333333,67.2777777777778,388.888888888889,0,0.388888888888889
2018-12-23,"SEA","KC",18.5555555555556,28.7222222222222,65.4944444444444,204.222222222222,7.3,12.2777777777778,2,0.444444444444444,2.88888888888889,20.5,105.277777777778,9.72222222222222,30.2777777777778,141.444444444444,4.58888888888889,0.722222222222222,7.38888888888889,21.4444444444444,55.3333333333333,38.7222222222222,16.6111111111111,2.61111111111111,16.7777777777778,0.666666666666667,0.0555555555555556,0.833333333333333,0.611111111111111,0.111111111111111,4.16666666666667,0,6.5,1.33333333333333,1.55555555555556,90.625,0,2.5,2.77777777777778,92.1588235294118,2.22222222222222,52.9444444444444,23.3533333333333,0,25.5555555555556,2,10.7777777777778,4.825,0,7.11111111111111,5,243.277777777778,48.6055555555556,19.4444444444444,5,12.9444444444444,37.4222222222222,0.722222222222222,1.05555555555556,44.4444444444444,7.94444444444444,67.8888888888889,345.666666666667,0,0.277777777777778
2018-12-24,"OAK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-30,"MIA","BUF",19.9473684210526,30.9473684210526,64.9578947368421,192.631578947368,6.32631578947368,11.0210526315789,1.52631578947368,0.842105263157895,3.15789473684211,24,92.0315789473684,10.1578947368421,22.7894736842105,107.578947368421,4.76842105263158,0.578947368421053,4.63157894736842,25.1578947368421,61.7894736842105,40.6315789473684,21.1578947368421,2.10526315789474,13.4210526315789,1.26315789473684,0.105263157894737,0.631578947368421,0.421052631578947,0,3.78947368421053,0,6.31578947368421,1.42105263157895,1.63157894736842,81.55,0,2.05263157894737,2.10526315789474,98.0411764705882,2.26315789473684,56.3684210526316,24.7647058823529,0.0526315789473684,26.5789473684211,1.94736842105263,18.4210526315789,9.39333333333333,0.0526315789473684,12.2631578947368,5.31578947368421,240.947368421053,45.2105263157895,16.5263157894737,3.47368421052632,12,27.8894736842105,0.578947368421053,1.05263157894737,26.7578947368421,6.84210526315789,60.0526315789474,300.210526315789,0,0.526315789473684
2018-12-30,"DET","GB",23.6842105263158,36.7368421052632,65.1947368421053,214.157894736842,5.95789473684211,9.85263157894737,1.21052631578947,0.736842105263158,2.73684210526316,17.7368421052632,87.2105263157895,12,24.3157894736842,99.4736842105263,3.95789473684211,0.736842105263158,5.52631578947368,24.7894736842105,52.0526315789474,39.6842105263158,12.3684210526316,2.21052631578947,14.8947368421053,0.368421052631579,0.105263157894737,0.631578947368421,0.473684210526316,0,3.31578947368421,0,6.84210526315789,1.68421052631579,2,83.3333333333333,0,1.78947368421053,1.78947368421053,100,1.68421052631579,37.2105263157895,23,0,18.2631578947368,1.94736842105263,13.6842105263158,7.47142857142857,0.0526315789473684,9.73684210526316,4.84210526315789,221.368421052632,46.3315789473684,20.0526315789474,4.36842105263158,12.9473684210526,33.8526315789474,0.736842105263158,1.15789473684211,33.1578947368421,6.26315789473684,56.8947368421053,313.631578947368,0,0.421052631578947
2018-12-30,"JAC","HOU",21.0526315789474,33.4736842105263,62.8157894736842,202.894736842105,5.77894736842105,10.3421052631579,0.842105263157895,0.789473684210526,3.57894736842105,21.4736842105263,79.0842105263158,10.8421052631579,27.4210526315789,113.842105263158,4.14210526315789,0.736842105263158,6.31578947368421,18.2105263157895,49.9473684210526,40.2105263157895,9.73684210526316,2.36842105263158,15.7368421052632,0.631578947368421,0.105263157894737,0.578947368421053,0.421052631578947,0.0526315789473684,3.52631578947368,0.105263157894737,5.78947368421053,1.42105263157895,1.68421052631579,77.78,0,1.52631578947368,1.57894736842105,97.91875,1.89473684210526,38.0526315789474,20.6470588235294,0,22.8947368421053,2.21052631578947,22.3157894736842,8.89473684210526,0.0526315789473684,17.9473684210526,4.89473684210526,216.105263157895,43.9210526315789,18.6315789473684,6,14.3684210526316,41.3894736842105,0.631578947368421,1.21052631578947,32.4578947368421,7.52631578947368,69.6842105263158,316.736842105263,0,0.842105263157895
