"","Date","Time (ET)","Where","Favorite","FavDiv","Underdog","UDDiv","Spread","OULine","FavScore","UDogScore","OT","Differential","Total","OverUnder","SpreadWin","Winner","SpreadWinTeam","WinTeam","Fav.Comp","Fav.PassAtt","Fav.CompPCT","Fav.PassYds","Fav.PassYPA","Fav.PassYPR","Fav.PassTD","Fav.OINT","Fav.OSCK","Fav.OSCKYDS","Fav.QBR","Fav.P1st","Fav.RushAtt","Fav.RushYds","Fav.RushYPA","Fav.RushTD","Fav.R1st","Fav.PA","Fav.Tckl","Fav.Solo","Fav.AstTckl","Fav.DSck","Fav.DSCKYds","Fav.INT","Fav.INTTD","Fav.FF","Fav.FumRec","Fav.FumTD","Fav.PassDef","Fav.Sfty","Fav.KPts","Fav.FGM","Fav.FGA","Fav.FGPct","Fav.FGLng","Fav.XPM","Fav.XPA","Fav.XPPct","Fav.KR","Fav.KRYds","Fav.KRAvg","Fav.KRTD","Fav.KRLng","Fav.PR","Fav.PRYds","Fav.PRAvg","Fav.PRTD","Fav.PRLng","Fav.Punts","Fav.PuntYds","Fav.PuntAvg","Fav.X1st","Fav.X3rdCon","Fav.X3rdAtt","Fav.X3rdPct","Fav.X4thCon","Fav.X4thAtt","Fav.X4thPct","Fav.Pen","Fav.PenYds","Fav.TotYds","Fav.PlusMinus","Fav.FUML.turnovers","UD.Comp","UD.PassAtt","UD.CompPCT","UD.PassYds","UD.PassYPA","UD.PassYPR","UD.PassTD","UD.OINT","UD.OSCK","UD.OSCKYDS","UD.QBR","UD.P1st","UD.RushAtt","UD.RushYds","UD.RushYPA","UD.RushTD","UD.R1st","UD.PA","UD.Tckl","UD.Solo","UD.AstTckl","UD.DSck","UD.DSCKYds","UD.INT","UD.INTTD","UD.FF","UD.FumRec","UD.FumTD","UD.PassDef","UD.Sfty","UD.KPts","UD.FGM","UD.FGA","UD.FGPct","UD.FGLng","UD.XPM","UD.XPA","UD.XPPct","UD.KR","UD.KRYds","UD.KRAvg","UD.KRTD","UD.KRLng","UD.PR","UD.PRYds","UD.PRAvg","UD.PRTD","UD.PRLng","UD.Punts","UD.PuntYds","UD.PuntAvg","UD.X1st","UD.X3rdCon","UD.X3rdAtt","UD.X3rdPct","UD.X4thCon","UD.X4thAtt","UD.X4thPct","UD.Pen","UD.PenYds","UD.TotYds","UD.PlusMinus","UD.FUML.turnovers"
"212",2018-12-16,01:00:00,"Home","ATL","NFC South","ARI","NFC West",-10,43.5,40,14,"No",26,54,"O","Favorite","Favorite","ATL","ATL",25,37.5882352941176,65.9176470588235,266,7.07058823529412,11.4588235294118,1.76470588235294,0.588235294117647,2.88235294117647,19.1764705882353,96.5823529411765,13.5294117647059,21.2352941176471,78.8823529411765,3.6,0.529411764705882,4.52941176470588,27.2352941176471,58.2941176470588,42.2352941176471,16.0588235294118,2.23529411764706,14.1176470588235,0.764705882352941,0,0.411764705882353,0.235294117647059,0.0588235294117647,3.82352941176471,0,5.82352941176471,1.29411764705882,1.41176470588235,85.7142857142857,0,1.94117647058824,2.05882352941176,91.1133333333333,2.11764705882353,48.9411764705882,22.7142857142857,0,24.1764705882353,1.41176470588235,7.64705882352941,6.05714285714286,0,6.41176470588235,4.17647058823529,183.352941176471,43.6058823529412,19.8235294117647,5.52941176470588,12.9411764705882,42.4705882352941,0.647058823529412,1.58823529411765,16.6647058823529,6.52941176470588,55.9411764705882,344.882352941176,0,0.588235294117647,16.5294117647059,29.2352941176471,55.9117647058824,148.705882352941,5.07647058823529,10.3941176470588,0.882352941176471,1,2.47058823529412,17.4117647058824,69.3705882352941,8.17647058823529,22.7058823529412,84.9411764705882,3.67058823529412,0.647058823529412,4.35294117647059,22.5294117647059,61.2941176470588,46.6470588235294,14.6470588235294,3.11764705882353,20.7058823529412,0.764705882352941,0.0588235294117647,1.17647058823529,1.05882352941176,0.235294117647059,3.52941176470588,0,4.17647058823529,0.823529411764706,1.17647058823529,78.7909090909091,0,1.70588235294118,1.70588235294118,100,1.88235294117647,41.0588235294118,22.4,0,17.0588235294118,2.23529411764706,19.1764705882353,9.03333333333333,0,12.8235294117647,6.23529411764706,299.411764705882,48.2529411764706,14.1764705882353,3.52941176470588,12.2352941176471,27.5529411764706,0.176470588235294,0.647058823529412,14.7058823529412,7.11764705882353,57.2941176470588,233.647058823529,0,0.470588235294118
"213",2018-12-16,01:00:00,"Home","BAL","AFC North","TB","NFC South",-8.5,45,20,12,"No",8,32,"U","Underdog","Favorite","TB","BAL",21.0555555555556,35.0555555555556,60.1555555555556,215.444444444444,6.13888888888889,10.9555555555556,1.33333333333333,0.666666666666667,2.38888888888889,12.8333333333333,83.7777777777778,11.4444444444444,32.6111111111111,141.055555555556,4.20555555555556,1.11111111111111,8.88888888888889,17.3888888888889,52.7777777777778,37.9444444444444,14.8333333333333,3.27777777777778,23.5555555555556,0.833333333333333,0.0555555555555556,0.777777777777778,0.5,0.111111111111111,5.55555555555556,0,8.77777777777778,2.11111111111111,2.5,89.06875,1.72222222222222,2.44444444444444,2.5,98.0411764705882,1.94444444444444,44.1666666666667,24.5647058823529,0,26.2222222222222,2.61111111111111,27.6666666666667,11.35,0.0555555555555556,19.1666666666667,4.33333333333333,201.055555555556,47.2333333333333,22.4444444444444,5.83333333333333,14.1666666666667,40.3444444444444,0.777777777777778,1.22222222222222,54.6277777777778,7.05555555555556,57.3333333333333,356.5,0.111111111111111,0.5,26.1176470588235,40,65.7117647058824,320.352941176471,8.15294117647059,12.9411764705882,2.23529411764706,1.52941176470588,2.47058823529412,15.5294117647059,95.8117647058824,16.9411764705882,25.0588235294118,94.5882352941177,3.8,0.705882352941177,5.11764705882353,28.1764705882353,55.4705882352941,44,11.4705882352941,2.41176470588235,14.7647058823529,0.529411764705882,0,0.823529411764706,0.470588235294118,0.0588235294117647,3.76470588235294,0,6.35294117647059,1.23529411764706,1.64705882352941,80.9571428571429,0,2.64705882352941,3,88.55,2.29411764705882,46.4705882352941,19.975,0,17.5294117647059,1.52941176470588,9.17647058823529,5.725,0,6.76470588235294,3.76470588235294,163.411764705882,43.3176470588235,24.5882352941176,5.76470588235294,12.2941176470588,47.2,0.647058823529412,0.882352941176471,43.1352941176471,7.35294117647059,66,414.941176470588,0,0.529411764705882
"214",2018-12-16,01:00:00,"Home","BUF","AFC East","DET","NFC North",-2.5,40,14,13,"No",1,27,"U","Underdog","Favorite","DET","BUF",17.7058823529412,31.8235294117647,55.3352941176471,175.764705882353,5.64117647058824,11.5117647058824,0.941176470588235,1.35294117647059,3.23529411764706,22,68.4882352941176,8.64705882352941,28.7058823529412,127.411764705882,4.42352941176471,0.823529411764706,6.82352941176471,24.5882352941176,55.2941176470588,40.3529411764706,14.9411764705882,2.05882352941176,12.4117647058824,0.823529411764706,0,1.23529411764706,0.470588235294118,0,4.76470588235294,0.0588235294117647,5.52941176470588,1.41176470588235,1.70588235294118,88.4466666666667,0,1.29411764705882,1.41176470588235,87.5,2,43.6470588235294,21.9642857142857,0,21.3529411764706,2.23529411764706,19.4705882352941,7.75,0,11.5882352941176,5.17647058823529,226.941176470588,43.6294117647059,18.0588235294118,4.64705882352941,13.7647058823529,33.5470588235294,0.411764705882353,1,23.5294117647059,8.58823529411765,73.4117647058823,303.176470588235,0,0.470588235294118,23.8235294117647,36.8235294117647,65.2529411764706,219.058823529412,6.04705882352941,10.0411764705882,1.29411764705882,0.823529411764706,2.88235294117647,18.4117647058824,87.5294117647059,12.4117647058824,24.2941176470588,99.9411764705882,3.97058823529412,0.764705882352941,5.58823529411765,25.2941176470588,51.5294117647059,39.5882352941176,11.9411764705882,2.29411764705882,15.3529411764706,0.411764705882353,0.117647058823529,0.647058823529412,0.529411764705882,0,3.41176470588235,0,7.05882352941176,1.70588235294118,2,87.5,0,1.94117647058824,1.94117647058824,100,1.70588235294118,37.5294117647059,23.1363636363636,0,17.7647058823529,1.76470588235294,13.5294117647059,7.91666666666667,0.0588235294117647,9.64705882352941,4.64705882352941,214.117647058824,46.6764705882353,20.5882352941176,4.35294117647059,12.7647058823529,34.1,0.764705882352941,1.11764705882353,35.1,6.35294117647059,55.5882352941176,319,0,0.470588235294118
"215",2018-12-16,01:00:00,"Home","CHI","NFC North","GB","NFC North",-5.5,46.5,24,17,"No",7,41,"U","Favorite","Favorite","CHI","CHI",22.3333333333333,34.3333333333333,65.7833333333333,230.833333333333,6.95555555555556,10.9944444444444,1.77777777777778,1.11111111111111,2.05555555555556,11.6666666666667,90.4111111111111,11.5555555555556,28.1111111111111,117.888888888889,4.07777777777778,0.888888888888889,6.44444444444444,20.2777777777778,53.1666666666667,41.4444444444444,11.7222222222222,3.33333333333333,19.8333333333333,1.66666666666667,0.388888888888889,1.05555555555556,0.555555555555556,0.0555555555555556,5.38888888888889,0.0555555555555556,7.55555555555556,1.61111111111111,2.11111111111111,76.3944444444444,1.22222222222222,2.72222222222222,2.83333333333333,97.0588235294118,1.66666666666667,31.6666666666667,18.40625,0,18.2777777777778,2.33333333333333,24.5,11.0176470588235,0,16.1111111111111,3.94444444444444,180.333333333333,45.6111111111111,21.3333333333333,5.16666666666667,12.8888888888889,40.35,0.611111111111111,1,39.6277777777778,6.88888888888889,61.0555555555556,348.722222222222,-0.111111111111111,0.555555555555556,23.1764705882353,38.6470588235294,60.3352941176471,260.705882352941,6.79411764705882,12.3117647058824,1.82352941176471,0.352941176470588,3.17647058823529,22.0588235294118,95.6294117647059,12.9411764705882,22.7058823529412,101.058823529412,4.51176470588235,0.764705882352941,5.94117647058824,23.7647058823529,56.2352941176471,40.8235294117647,15.4117647058824,2.64705882352941,19.3529411764706,0.647058823529412,0.176470588235294,0.764705882352941,0.529411764705882,0,3.47058823529412,0,7.88235294117647,1.76470588235294,2.17647058823529,87.70625,0,2.58823529411765,2.70588235294118,90.625,2.41176470588235,49.0588235294118,20.06875,0,21.5294117647059,1.94117647058824,15.1764705882353,6.9625,0,9.64705882352941,4.41176470588235,197.176470588235,43.43125,20.8235294117647,5,13.0588235294118,36.8941176470588,0.529411764705882,1.23529411764706,24.5117647058824,7.11764705882353,62.7058823529412,361.764705882353,0,0.647058823529412
"216",2018-12-16,01:00:00,"Home","CIN","AFC North","LV","AFC West",-3,46,30,16,"No",14,46,"P","Favorite","Favorite","CIN","CIN",22.2941176470588,35.8235294117647,62.5117647058823,239.647058823529,6.75294117647059,11.4411764705882,1.82352941176471,0.882352941176471,1.88235294117647,14.0588235294118,90.1117647058824,12.5882352941176,22.8235294117647,97.4705882352941,4.37647058823529,0.823529411764706,5.35294117647059,28.0588235294118,61.8235294117647,42.3529411764706,19.4705882352941,2.41176470588235,13,0.823529411764706,0.117647058823529,0.588235294117647,0.411764705882353,0.117647058823529,4.70588235294118,0,6.70588235294118,1.41176470588235,1.64705882352941,77.78,0,2.47058823529412,2.64705882352941,94.5875,2.52941176470588,58.6470588235294,23.9133333333333,0,26.3529411764706,1.70588235294118,18,9.60666666666667,0,12.0588235294118,4.64705882352941,202,42.8529411764706,20.2352941176471,4.41176470588235,11.9411764705882,35.8470588235294,0.411764705882353,0.882352941176471,20.5882352941176,7.58823529411765,62.7058823529412,337.117647058824,0,0.294117647058824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",2018-12-16,01:00:00,"Home","IND","AFC South","DAL","NFC East",-3,46.5,23,0,"No",23,23,"U","Favorite","Favorite","IND","IND",26.4117647058824,39.7647058823529,67.0764705882353,272.529411764706,7.04117647058824,10.9411764705882,2.35294117647059,0.941176470588235,1.47058823529412,11.5882352941176,99.0647058823529,14.0588235294118,25.4117647058824,97.9411764705882,3.77058823529412,0.588235294117647,5.58823529411765,22.3529411764706,62.9411764705882,43.5294117647059,19.4117647058824,2.70588235294118,16.5294117647059,0.764705882352941,0,1.17647058823529,0.764705882352941,0,3.94117647058824,0,7.23529411764706,1.58823529411765,1.82352941176471,85.1214285714286,0,2.47058823529412,2.58823529411765,96.875,1.41176470588235,28.2352941176471,17.7357142857143,0,16.1764705882353,1.76470588235294,15.6470588235294,9.16428571428571,0,12.1176470588235,3.88235294117647,176,45.2058823529412,22,6.52941176470588,14.2941176470588,45.6764705882353,0.647058823529412,1.23529411764706,34.3176470588235,7.64705882352941,65.1764705882353,370.470588235294,0,0.647058823529412,22.8235294117647,34.1764705882353,66.6411764705882,215.411764705882,6.35294117647059,10.4823529411765,1.17647058823529,0.705882352941177,3.52941176470588,21.5294117647059,90.5,10.9411764705882,27.1764705882353,118.705882352941,4.35882352941176,0.705882352941177,6.88235294117647,19.5294117647059,54.8235294117647,38.2941176470588,16.5294117647059,2.35294117647059,14.0588235294118,0.647058823529412,0,0.823529411764706,0.529411764705882,0,4.70588235294118,0,7.35294117647059,1.88235294117647,2.23529411764706,75.9823529411765,0,1.70588235294118,1.76470588235294,96.4285714285714,0.941176470588235,23.1764705882353,23.4111111111111,0,13.5882352941176,1.82352941176471,8.41176470588235,4.60714285714286,0,7.52941176470588,4.52941176470588,204.294117647059,44.9941176470588,19.5882352941176,5.35294117647059,13.9411764705882,37.9235294117647,0.588235294117647,1.05882352941176,47.0588235294118,6.94117647058824,59.9411764705882,334.117647058824,0,0.764705882352941
"218",2018-12-16,01:00:00,"Home","JAC","AFC South","WAS","NFC East",-7.5,36.5,13,16,"No",-3,29,"U","Underdog","Underdog","WAS","WAS",22,35,62.9294117647059,218.647058823529,6.1,10.6882352941176,0.941176470588235,0.823529411764706,3.29411764705882,20.2352941176471,81.2117647058824,11.5294117647059,27.2352941176471,109.705882352941,4.01176470588235,0.764705882352941,6.05882352941176,19,50.4117647058824,40.1764705882353,10.2352941176471,2.29411764705882,15.2352941176471,0.647058823529412,0.0588235294117647,0.529411764705882,0.411764705882353,0.0588235294117647,3.70588235294118,0.117647058823529,5.76470588235294,1.41176470588235,1.64705882352941,78.2076923076923,0,1.52941176470588,1.58823529411765,97.6214285714286,2.05882352941176,41.0588235294118,20.375,0,24.1176470588235,2.05882352941176,17.2941176470588,7.61764705882353,0,13.1176470588235,4.88235294117647,215.058823529412,43.7941176470588,19.0588235294118,6.05882352941176,14.5294117647059,41.2764705882353,0.705882352941177,1.35294117647059,36.2764705882353,7.35294117647059,68.9411764705882,328.352941176471,0,0.823529411764706,20.4117647058824,32.7058823529412,62.4058823529412,206.352941176471,6.45294117647059,11.1705882352941,1.23529411764706,0.882352941176471,2.76470588235294,15.7647058823529,85.7117647058824,10.1764705882353,25.7058823529412,115.647058823529,4.51764705882353,0.705882352941177,6.05882352941176,23.2352941176471,58.5882352941176,40,18.5882352941176,2.41176470588235,15.5294117647059,0.941176470588235,0,1.11764705882353,0.647058823529412,0.0588235294117647,4.29411764705882,0,6.47058823529412,1.58823529411765,1.88235294117647,79.4466666666667,0,1.70588235294118,1.76470588235294,97.6214285714286,1.88235294117647,36.1176470588235,20.4857142857143,0,19.3529411764706,1.35294117647059,10.5294117647059,6.54615384615385,0,7.29411764705882,4.94117647058824,226.058823529412,45.4588235294118,18.4705882352941,4.29411764705882,12.7058823529412,32.9705882352941,0.588235294117647,1.11764705882353,30.3941176470588,7.47058823529412,65.5294117647059,322,0,0.352941176470588
"219",2018-12-16,01:00:00,"Home","MIN","NFC North","MIA","AFC East",-7.5,45,41,17,"No",24,58,"O","Favorite","Favorite","MIN","MIN",27.1764705882353,39.2352941176471,69.3235294117647,251.411764705882,6.44705882352941,9.94117647058824,1.82352941176471,0.588235294117647,2.58823529411765,17.8235294117647,97.4058823529412,13.7058823529412,23.1764705882353,90.5294117647059,3.85882352941176,0.529411764705882,4.41176470588235,20.9411764705882,56.2352941176471,40.1176470588235,16.1176470588235,3.05882352941176,21.9411764705882,0.941176470588235,0.0588235294117647,0.647058823529412,0.470588235294118,0.117647058823529,4.05882352941176,0,5.88235294117647,1.29411764705882,2.05882352941176,64.5533333333333,0,2,2.05882352941176,97.78,1.58823529411765,39.5294117647059,24.3923076923077,0,21.6470588235294,2.29411764705882,18.4117647058824,8.91333333333333,0,12,4.76470588235294,211.529411764706,43.9470588235294,19.9411764705882,5.05882352941176,13.4705882352941,36.4058823529412,0.647058823529412,1.23529411764706,42.1588235294118,5.76470588235294,49.6470588235294,341.941176470588,0,0.764705882352941,20.7647058823529,31.8823529411765,65.8941176470588,206,6.65882352941177,11.1705882352941,1.64705882352941,0.882352941176471,2.82352941176471,21.1764705882353,94.5176470588235,10.5294117647059,23.2352941176471,107.411764705882,4.67058823529412,0.588235294117647,4.70588235294118,24.7058823529412,62.1176470588235,40.1176470588235,22,1.88235294117647,12.4117647058824,1.35294117647059,0.0588235294117647,0.647058823529412,0.411764705882353,0,4.05882352941176,0,6.70588235294118,1.52941176470588,1.70588235294118,86.8083333333333,0,2.11764705882353,2.17647058823529,97.78,2.23529411764706,57.0588235294118,25.32,0.0588235294117647,27.0588235294118,1.94117647058824,19.4117647058824,10.0692307692308,0.0588235294117647,12.7058823529412,5.17647058823529,232.294117647059,44.8588235294118,17.1176470588235,3.64705882352941,12.1764705882353,28.8823529411765,0.647058823529412,1.05882352941176,29.9058823529412,6.58823529411765,58.6470588235294,313.411764705882,0,0.529411764705882
"220",2018-12-16,01:00:00,"Away","TEN","AFC South","NYG","NFC East",-2.5,42,17,0,"No",17,17,"U","Favorite","Favorite","TEN","TEN",19,29,66.2,192,6.55294117647059,11.0470588235294,1.11764705882353,0.705882352941177,3.23529411764706,19.5294117647059,90.3470588235294,10.0588235294118,26.8823529411765,111.823529411765,4.11176470588235,0.705882352941177,5.47058823529412,20.2352941176471,60.1176470588235,41.1764705882353,18.9411764705882,2.29411764705882,15.3529411764706,0.529411764705882,0,0.882352941176471,0.294117647058824,0,3.88235294117647,0,5.82352941176471,1.41176470588235,1.58823529411765,88.6928571428572,0,1.58823529411765,1.70588235294118,95.1416666666667,1.64705882352941,50.0588235294118,30.6461538461538,0.0588235294117647,29.7647058823529,1.88235294117647,13,6.3,0,9,5,232.294117647059,47.4705882352941,17.6470588235294,5.29411764705882,13.3529411764706,39.1294117647059,0.470588235294118,1.05882352941176,21.5705882352941,6.58823529411765,59.3529411764706,303.823529411765,0,0.411764705882353,23.2941176470588,36.2352941176471,65.4411764705882,238.117647058824,6.82941176470588,11.3764705882353,1.35294117647059,0.647058823529412,2.88235294117647,22.7058823529412,93.7,12.1764705882353,22.8823529411765,107.176470588235,4.59411764705882,0.764705882352941,4.70588235294118,23.5882352941176,60.0588235294118,42.7058823529412,17.3529411764706,1.94117647058824,12.4117647058824,1.05882352941176,0.176470588235294,0.705882352941177,0.352941176470588,0,5.17647058823529,0,7.94117647058824,2.05882352941176,2.11764705882353,97.91875,0,1.76470588235294,1.94117647058824,90.3333333333333,2.47058823529412,58.0588235294118,23.6533333333333,0,26.1764705882353,2.82352941176471,24.0588235294118,7.4,0.0588235294117647,14.1764705882353,4.94117647058824,223.411764705882,45.4470588235294,18.7058823529412,4.64705882352941,13,35.1470588235294,0.529411764705882,1.05882352941176,22.0588235294118,6.58823529411765,58.8823529411765,345.294117647059,0,0.352941176470588
"221",2018-12-16,04:04:00,"Away","SEA","NFC West","SF","NFC West",-3.5,44,23,26,"Yes",-3,49,"O","Underdog","Underdog","SF","SF",18.2941176470588,28.5882352941176,64.9823529411765,203.470588235294,7.31764705882353,12.3941176470588,2,0.470588235294118,2.88235294117647,20.5294117647059,104.570588235294,9.58823529411765,30,139.882352941176,4.57647058823529,0.705882352941177,7.52941176470588,21.1764705882353,55.6470588235294,38.5882352941176,17.0588235294118,2.58823529411765,16.7058823529412,0.705882352941177,0.0588235294117647,0.823529411764706,0.588235294117647,0.117647058823529,4.29411764705882,0,6.58823529411765,1.35294117647059,1.58823529411765,90,0,2.52941176470588,2.76470588235294,93.75,2.23529411764706,54.8235294117647,24.2714285714286,0,26,2.05882352941176,10.9411764705882,4.61333333333333,0,7.05882352941176,4.82352941176471,232.529411764706,48.3294117647059,19.5294117647059,4.76470588235294,12.5882352941176,36.8352941176471,0.705882352941177,1.05882352941176,41.1764705882353,7.58823529411765,63.1764705882353,343.352941176471,0,0.294117647058824,20.8235294117647,33.2941176470588,62.7411764705882,245.411764705882,7.44705882352941,13.1117647058824,1.41176470588235,1.23529411764706,2.76470588235294,22.4705882352941,88.4470588235294,12.4117647058824,27.6470588235294,119.705882352941,4.32352941176471,0.705882352941177,6.52941176470588,25.4705882352941,53.8235294117647,40.8823529411765,12.9411764705882,2.17647058823529,13.9411764705882,0.176470588235294,0.0588235294117647,0.647058823529412,0.235294117647059,0,3.05882352941176,0.0588235294117647,7.05882352941176,1.82352941176471,1.88235294117647,93.75,0,1.58823529411765,1.70588235294118,90,2.52941176470588,62.2941176470588,23.5071428571429,0,27.7647058823529,2.47058823529412,15.7058823529412,5.64705882352941,0,11.6470588235294,4.47058823529412,188.058823529412,42.5352941176471,21.6470588235294,4.94117647058824,12.3529411764706,38.1058823529412,0.411764705882353,0.764705882352941,26.4705882352941,7.58823529411765,68.2941176470588,365.117647058824,0,0.823529411764706
"222",2018-12-16,04:25:00,"Away","NE","AFC East","PIT","AFC North",-2.5,56,10,17,"No",-7,27,"U","Underdog","Underdog","PIT","PIT",23.7647058823529,36.5882352941176,64.7941176470588,255.352941176471,6.97058823529412,11.1,1.58823529411765,0.588235294117647,1.29411764705882,8.58823529411765,93.5294117647059,12.5882352941176,29.3529411764706,122.117647058824,4.08823529411765,1.23529411764706,7.88235294117647,21.5882352941176,57.5882352941176,36.3529411764706,21.2352941176471,2.23529411764706,16.4705882352941,1,0.0588235294117647,0.823529411764706,0.470588235294118,0.0588235294117647,4.35294117647059,0,8.23529411764706,1.82352941176471,2.17647058823529,87.0647058823529,0,2.76470588235294,2.82352941176471,98.4375,1.88235294117647,48.0588235294118,24.8133333333333,0.0588235294117647,27.8823529411765,1.70588235294118,9.41176470588235,4.36923076923077,0,6.11764705882353,4.17647058823529,195.647058823529,46.41875,22.8235294117647,5.41176470588235,13.2352941176471,40.4352941176471,0.529411764705882,0.823529411764706,36.2764705882353,5.52941176470588,48.4117647058824,377.470588235294,0,0.470588235294118,26.2941176470588,39.8823529411765,66.2411764705882,298.588235294118,7.75882352941176,12.1941176470588,2.23529411764706,1.05882352941176,1.58823529411765,10.9411764705882,98.9176470588235,14.3529411764706,23,91.0588235294118,3.72941176470588,1.23529411764706,5.58823529411765,23.5882352941176,57.9411764705882,39.7058823529412,18.2352941176471,3.47058823529412,23.3529411764706,0.588235294117647,0.117647058823529,1,0.647058823529412,0.0588235294117647,3.88235294117647,0.117647058823529,5.82352941176471,1,1.35294117647059,71.4285714285714,0,2.82352941176471,3.11764705882353,92.1875,2.17647058823529,42.4117647058824,19.325,0,21.5882352941176,2.11764705882353,16.5882352941176,7.90666666666667,0,9.52941176470588,4.41176470588235,195.411764705882,44.1352941176471,22.7058823529412,5.17647058823529,12.3529411764706,41.5470588235294,0.411764705882353,0.764705882352941,35.2941176470588,7.52941176470588,68.8823529411765,389.647058823529,0,0.411764705882353
"223",2018-12-16,08:20:00,"Home","LA","NFC West","PHI","NFC East",-13.5,52.5,23,30,"No",-7,53,"O","Underdog","Underdog","PHI","PHI",21.2941176470588,33.7058823529412,63.1588235294118,244.352941176471,7.12941176470588,11.8705882352941,1.70588235294118,0.941176470588235,2.35294117647059,15.9411764705882,89.8588235294118,12.7058823529412,27.8235294117647,124.882352941176,4.48823529411765,1.17647058823529,7.05882352941176,24.0588235294118,54.6470588235294,37.9411764705882,16.7058823529412,2.52941176470588,20.1764705882353,1,0.117647058823529,0.882352941176471,0.823529411764706,0.0588235294117647,4.41176470588235,0.117647058823529,8.23529411764706,1.88235294117647,2.29411764705882,79.8857142857143,0,2.58823529411765,2.70588235294118,97.38,3,67.3529411764706,22.9588235294118,0,26.9411764705882,2,22.4117647058824,9.02,0,14.5294117647059,3.58823529411765,153.058823529412,44.1235294117647,21.7058823529412,5.05882352941176,12.5882352941176,39.2,0.411764705882353,0.941176470588235,33.3294117647059,6.52941176470588,56.8823529411765,369.235294117647,0,0.411764705882353,25.1764705882353,38.0588235294118,66.3,248.117647058824,6.54705882352941,10.6588235294118,1.64705882352941,0.941176470588235,3.29411764705882,20.4705882352941,90.8352941176471,13.2352941176471,23.5882352941176,98.4117647058823,4.14117647058824,0.529411764705882,5.76470588235294,22.1764705882353,55.4705882352941,42.1764705882353,13.2941176470588,2.70588235294118,17.9411764705882,0.647058823529412,0,0.705882352941177,0.294117647058824,0,4.11764705882353,0,5.35294117647059,1.23529411764706,1.52941176470588,77.3857142857143,0,1.64705882352941,1.76470588235294,95.2428571428571,2.29411764705882,53.5882352941176,23.0615384615385,0,21.9411764705882,2.47058823529412,15.9411764705882,6.33125,0,12.3529411764706,4.41176470588235,214.588235294118,48.1352941176471,20.9411764705882,4.64705882352941,12.8235294117647,34.8941176470588,0.647058823529412,1.52941176470588,29.0176470588235,6.41176470588235,56.1176470588235,346.529411764706,0,0.882352941176471
"224",2018-12-17,08:15:00,"Away","NO","NFC South","CAR","NFC South",-6,50.5,12,9,"No",3,21,"U","Underdog","Favorite","CAR","NO",22.8823529411765,30.7058823529412,74.0764705882353,240.294117647059,7.70588235294118,10.8411764705882,1.94117647058824,0.470588235294118,1.29411764705882,8.88235294117647,107.876470588235,12.4117647058824,30.8823529411765,132.294117647059,4.19411764705882,1.70588235294118,9.11764705882353,19.4117647058824,54.4117647058824,39.4117647058824,15,3.23529411764706,20.8823529411765,0.823529411764706,0.117647058823529,1.23529411764706,0.705882352941177,0,4.58823529411765,0,8.58823529411765,1.88235294117647,1.94117647058824,98.0411764705882,0,2.94117647058824,3,98.6666666666667,1.88235294117647,46.8823529411765,24.9857142857143,0,23.3529411764706,1.70588235294118,10.7647058823529,5.875,0,7.82352941176471,2.41176470588235,114.705882352941,47.0133333333333,23.5882352941176,5.17647058823529,11.5882352941176,44.7,1,1.23529411764706,63.5294117647059,5.52941176470588,52.7647058823529,372.588235294118,0,0.647058823529412,23.5294117647059,34.7647058823529,68.0470588235294,244.352941176471,7.07647058823529,11.0411764705882,1.76470588235294,0.823529411764706,1.88235294117647,13.4705882352941,97.3588235294118,13.4705882352941,25.9411764705882,132.588235294118,5.15882352941177,1.29411764705882,7.23529411764706,25.1764705882353,55.5294117647059,37.4705882352941,18.0588235294118,2.05882352941176,13,0.764705882352941,0,0.823529411764706,0.470588235294118,0.0588235294117647,4.05882352941176,0,6.23529411764706,1.23529411764706,1.41176470588235,82.0538461538462,0,2.52941176470588,2.70588235294118,88.2352941176471,2,41.6470588235294,20.6307692307692,0,20.1176470588235,1.64705882352941,13.1176470588235,6.41875,0,9.35294117647059,3.82352941176471,172.411764705882,45.9470588235294,22.5882352941176,4.82352941176471,11.4117647058824,41.9647058823529,0.529411764705882,0.941176470588235,42.1588235294118,6.35294117647059,57.1764705882353,376.941176470588,0,0.352941176470588
