"Date","Underdog","Favorite","UD.Comp","UD.PassAtt","UD.CompPCT","UD.PassYds","UD.PassYPA","UD.PassYPR","UD.PassTD","UD.OINT","UD.OSCK","UD.OSCKYDS","UD.QBR","UD.P1st","UD.RushAtt","UD.RushYds","UD.RushYPA","UD.RushTD","UD.R1st","UD.PA","UD.Tckl","UD.Solo","UD.AstTckl","UD.DSck","UD.DSCKYds","UD.INT","UD.INTTD","UD.FF","UD.FumRec","UD.FumTD","UD.PassDef","UD.Sfty","UD.KPts","UD.FGM","UD.FGA","UD.FGPct","UD.FGLng","UD.XPM","UD.XPA","UD.XPPct","UD.KR","UD.KRYds","UD.KRAvg","UD.KRTD","UD.KRLng","UD.PR","UD.PRYds","UD.PRAvg","UD.PRTD","UD.PRLng","UD.Punts","UD.PuntYds","UD.PuntAvg","UD.X1st","UD.X3rdCon","UD.X3rdAtt","UD.X3rdPct","UD.X4thCon","UD.X4thAtt","UD.X4thPct","UD.Pen","UD.PenYds","UD.TotYds","UD.PlusMinus","UD.FUML.turnovers","UD.PF"
2020-11-15,"CAR","TB",24.6666666666667,34.5555555555556,70.8666666666667,259.333333333333,7.51111111111111,11.2222222222222,1.22222222222222,0.666666666666667,2,12.5555555555556,97.0333333333333,13.5555555555556,25.1111111111111,109.888888888889,4.3,1.22222222222222,6.22222222222222,25.1111111111111,58.7777777777778,36.3333333333333,22.4444444444444,1.11111111111111,6.88888888888889,0.555555555555556,0,0.777777777777778,0.777777777777778,0,4,0,8.44444444444444,2.11111111111111,2.66666666666667,78.7,38.2222222222222,2.11111111111111,2.33333333333333,83.3333333333333,2.11111111111111,48.4444444444444,23.2,0,24.5555555555556,1,5.33333333333333,5.16666666666667,0,4.33333333333333,2,92.1111111111111,46.2222222222222,22.5555555555556,5.22222222222222,11.8888888888889,44.5,0.888888888888889,1.44444444444444,42.5888888888889,6.44444444444444,50.5555555555556,369.222222222222,0.333333333333333,0.333333333333333,23.3333333333333
2020-11-15,"HOU","CLE",23.125,34,67.725,280.75,8.275,13.05,2.125,0.625,3,16.25,107.875,13.75,22.375,87.625,3.8375,0.625,5,30.25,65.125,42.875,22.25,2.25,14.5,0.25,0,0.5,0.375,0,2.75,0,7.625,1.75,2,80.9571428571429,33.875,2.375,2.5,96.875,1.5,31.25,20.5,0,17,1.375,11,8.6,0,9.125,3.75,178.125,45.9625,20,4.875,12,40.3625,0.75,1.125,43.75,4.125,33.375,368.375,-0.5,0.5,24.125
2020-11-15,"WAS","DET",22.75,35.25,63.5625,214.125,6.0125,10.5125,1.125,0.875,3.5,24.75,84.725,11.75,23.625,92.25,3.85,1.125,5.625,23.5,57.875,38,19.875,3.375,22.75,1,0,1,0.125,0,2.625,0.125,5.375,1.25,1.75,76.2,33.5,1.625,1.75,95.2428571428571,2,36.75,18.6166666666667,0,17.5,2.25,10.5,3.9125,0,9,4.5,217.625,48.525,19.25,5,13.125,37.95,0.875,1.375,52.0875,5,40.25,306.375,-0.75,1,19.125
2020-11-15,"JAC","GB",25.25,38.125,67.625,251.625,6.675,10.7625,1.75,0.75,3.125,18.25,95.8125,13.5,22.125,98.875,4.35,0.875,5.5,30.875,60.375,40.25,20.125,1,4.5,0.75,0,0.25,0.125,0,3.875,0,5.375,1.25,1.75,71.6666666666667,28.125,1.625,2,84.375,2.125,44.5,21.3714285714286,0,23.5,0.875,5.875,5.375,0,3.125,3.125,142.625,44.9375,21.125,5.875,12.75,44.7625,0.5,1.875,32.2875,5.875,57.125,350.5,-0.5,0.625,22.375
2020-11-15,"NYG","PHI",21.3333333333333,34.1111111111111,62.5444444444444,192.222222222222,5.62222222222222,9.84444444444444,0.888888888888889,1,3.11111111111111,18.4444444444444,76.5444444444445,11.4444444444444,23.5555555555556,106,4.45555555555556,0.666666666666667,5.77777777777778,24.3333333333333,61.2222222222222,39.4444444444444,21.7777777777778,2.44444444444444,18.6666666666667,0.888888888888889,0.111111111111111,0.888888888888889,0.777777777777778,0.111111111111111,5.22222222222222,0,7.77777777777778,2.11111111111111,2.22222222222222,95.8375,35.3333333333333,1.44444444444444,1.44444444444444,100,1.88888888888889,43.4444444444444,23.3125,0,23.7777777777778,1.22222222222222,12.8888888888889,10.0833333333333,0,8.55555555555556,3.55555555555556,153.111111111111,44.5,19.2222222222222,5.11111111111111,12.3333333333333,41.2222222222222,0.888888888888889,1.22222222222222,44.4444444444444,5.33333333333333,41,298.222222222222,0,0.666666666666667,18.6666666666667
2020-11-15,"BUF","ARI",24.4444444444444,35.5555555555556,67.8888888888889,277,7.85555555555556,11.9888888888889,2.11111111111111,0.555555555555556,2.22222222222222,12.8888888888889,104.466666666667,13.8888888888889,25.4444444444444,100.333333333333,3.87777777777778,1,7.88888888888889,25.8888888888889,60,43.3333333333333,16.6666666666667,2.66666666666667,14.2222222222222,0.666666666666667,0,1.11111111111111,0.888888888888889,0,3.66666666666667,0,8.22222222222222,1.77777777777778,2.44444444444444,81.25,34.5555555555556,2.88888888888889,3,96.875,1.88888888888889,53.1111111111111,27.8125,0,30.4444444444444,1.55555555555556,20.1111111111111,14.6142857142857,0,13.4444444444444,2.33333333333333,115.777777777778,51.225,24,6,11.8888888888889,48.8,0.333333333333333,0.333333333333333,33.3333333333333,6.55555555555556,63.4444444444444,377.333333333333,0.333333333333333,0.666666666666667,26.8888888888889
2020-11-15,"DEN","LV",21.25,36.875,57.25,225,6.1625,12.2125,1.375,1.5,2.625,20.875,71.65,11.125,25.75,111.625,4.4125,0.875,5.25,27.125,59.875,43.25,16.625,2.75,18.25,0.75,0,0.75,0.375,0,4.375,0,8,2,2.125,95.2428571428571,41.75,2,2.125,92.8571428571429,1.625,33.625,19.38,0,13.375,1.125,12.25,9.5,0,9.375,4,184.5,46.15,19.375,5,13.375,37.3625,0,1,0,5.125,49.875,336.625,-0.875,0.5,21.75
2020-11-15,"LAC","MIA",24.75,37.625,65.8,284.375,7.7625,12.2375,2.125,0.625,2,10.375,102.8125,14,32.75,135.625,4.075,0.75,7.625,27,56.875,37.125,19.75,2,11,0.5,0.125,0.5,0.375,0,3.625,0,7.625,1.75,2.375,69.8,38.75,2.375,2.625,93.75,2,43.625,24.5142857142857,0,24.25,1.875,10.5,5.6875,0,9.375,3.875,174.25,44.5125,23.75,6.75,14.5,46.3625,0.5,1.125,31.25,5.25,44,420,-0.375,0.625,25.625
2020-11-15,"SEA","LA",26.375,37.125,71.4375,298.125,8.075,12.1375,3.5,1,3,19.5,115.7875,15.25,24.125,116.875,4.8875,1,7.125,30.375,64.125,44.375,19.75,2.375,10.375,1.125,0,1.125,0.625,0,5.375,0.125,6.75,0.875,0.875,100,29.25,4.125,4.25,97.5,1.75,34.625,18.8857142857143,0,21.5,0.875,10,11.3333333333333,0,8.875,3.75,189.25,50.2125,24.125,4,10.75,34.775,0.875,1.125,58.3375,5.125,36.25,415,0.375,0.375,34.25
2020-11-15,"SF","NO",23.1111111111111,34.4444444444444,67.6222222222222,255,7.53333333333333,11.9666666666667,1.44444444444444,1,2.55555555555556,19.5555555555556,93.0111111111111,13.5555555555556,26.7777777777778,119,4.53333333333333,1.66666666666667,6.44444444444444,23,55.6666666666667,37.4444444444444,18.2222222222222,1.66666666666667,10.1111111111111,0.888888888888889,0,0.666666666666667,0.222222222222222,0,4.33333333333333,0,6.33333333333333,1.22222222222222,1.33333333333333,96.4285714285714,33.2222222222222,2.66666666666667,2.77777777777778,97.2222222222222,2,41.7777777777778,20.1714285714286,0,17.8888888888889,1.11111111111111,11.6666666666667,12.1166666666667,0,8.88888888888889,3.33333333333333,154.222222222222,46.4125,22.1111111111111,4.77777777777778,11.3333333333333,41.6111111111111,0.333333333333333,1,22.2222222222222,5.77777777777778,52.3333333333333,374,-0.333333333333333,0.444444444444444,25
2020-11-15,"CIN","PIT",27.75,41.375,67.15,260.625,6.325,10.3,1.375,0.625,3.5,25.375,89.925,16.375,27.125,101.25,3.6375,1.125,5.875,26.75,58.25,35,23.25,1.375,6.25,1,0,0.125,0.125,0,4.5,0,9.25,2.25,2.5,91.675,43.75,2.5,2.5,100,2.125,51,26.1571428571429,0,29.125,1.25,11.625,8.96,0,7.875,3.625,172.25,46.2428571428571,24.125,6,14.125,43.2625,1.5,1.625,70.8375,6.5,48.125,361.875,-0.125,0.625,24.25
2020-11-15,"NE","BAL",19.75,30,66.175,202.25,6.625,10.6625,0.375,1.375,1.875,11.375,74.0625,11.25,32.75,159.625,4.775,1.625,10,24.25,57.375,37,20.375,1.375,10.375,1.25,0.125,0.5,0.5,0.125,3.5,0,7,1.75,2,81.25,34.625,1.75,1.875,95.8333333333333,2.625,62.625,22.6666666666667,0,20.625,0.625,4.75,7.6,0,4.75,2.5,118.875,48.95,23.125,4.875,11.375,41.275,0.75,1.125,45.8375,3.25,35.625,361.875,-0.125,0.5,20.75
2020-11-16,"CHI","MIN",26.4444444444444,41.2222222222222,64.0666666666667,235.444444444444,5.7,9.8,1.77777777777778,1.11111111111111,2.55555555555556,20.7777777777778,84.0555555555556,13.1111111111111,22.2222222222222,82.3333333333333,3.48888888888889,0.222222222222222,4.66666666666667,21.1111111111111,57.4444444444444,40.5555555555556,16.8888888888889,2.22222222222222,14.3333333333333,0.555555555555556,0,1,0.444444444444444,0.111111111111111,4.66666666666667,0,6.88888888888889,1.66666666666667,1.88888888888889,88.8888888888889,38.6666666666667,1.88888888888889,1.88888888888889,100,3.11111111111111,77.1111111111111,25.6,0,30.4444444444444,1.77777777777778,12.3333333333333,4.91428571428571,0,5.88888888888889,4.77777777777778,224,47,19.7777777777778,4.44444444444444,13.7777777777778,31.6666666666667,1,1.77777777777778,40.7444444444444,7,63.4444444444444,317.777777777778,-0.333333333333333,0.222222222222222,19.7777777777778
2020-11-19,"ARI","SEA",23.5555555555556,34.5555555555556,67.4888888888889,256.555555555556,7.48888888888889,11.9111111111111,1.88888888888889,0.888888888888889,1.44444444444444,7.33333333333333,99.5888888888889,13.4444444444444,32,168.888888888889,5.23333333333333,1.66666666666667,10,23.3333333333333,58.5555555555556,43.4444444444444,15.1111111111111,2.44444444444444,19.2222222222222,0.888888888888889,0,0.444444444444444,0.444444444444444,0,3.66666666666667,0,8.22222222222222,1.66666666666667,2.11111111111111,82.2875,40.3333333333333,3.22222222222222,3.33333333333333,96.3,1.44444444444444,29.1111111111111,21.1857142857143,0,18.1111111111111,1.33333333333333,4.55555555555556,3.1,0,5,3.22222222222222,141.555555555556,44.1777777777778,25.8888888888889,5.33333333333333,12.4444444444444,42.4333333333333,1,1.22222222222222,68.5222222222222,7.66666666666667,57.6666666666667,425.444444444444,0,0.444444444444444,29.5555555555556
2020-11-22,"TEN","BAL",20.2222222222222,31.3333333333333,63.7888888888889,225.888888888889,7.21111111111111,12.0111111111111,2.22222222222222,0.333333333333333,1.44444444444444,10.5555555555556,106.322222222222,12.5555555555556,30.8888888888889,148.666666666667,4.9,1.11111111111111,7.88888888888889,26.1111111111111,63.8888888888889,44.1111111111111,19.7777777777778,1.22222222222222,9.88888888888889,1,0,1,0.555555555555556,0.111111111111111,6.22222222222222,0,6.77777777777778,1.33333333333333,2.22222222222222,53.125,30.2222222222222,2.77777777777778,3,91.6666666666667,2.22222222222222,41.2222222222222,19.8666666666667,0,24.1111111111111,1.88888888888889,15.8888888888889,6.86666666666667,0,11.2222222222222,3.44444444444444,159.222222222222,44.9333333333333,22.8888888888889,5.33333333333333,11.8888888888889,46.0666666666667,0.444444444444444,0.666666666666667,44.4444444444444,5.44444444444444,51,374.555555555556,1.11111111111111,0.111111111111111,27.6666666666667
2020-11-22,"CAR","DET",24.2,33.9,70.92,245.6,7.2,10.84,1.3,0.7,2.1,13.9,96.59,12.9,24.2,105.4,4.28,1.2,6.1,27.2,60.6,36.6,24,1.1,6.9,0.5,0,0.8,0.8,0,3.7,0,8.1,2,2.5,80.83,39,2.1,2.3,85,2.2,58.7,26.2111111111111,0,31.9,0.9,4.8,5.16666666666667,0,3.9,2.2,104.6,47.03,21.6,4.8,11.6,41.16,0.9,1.6,41.66,6.3,49.5,351,0.3,0.3,23.3
2020-11-22,"PHI","CLE",22.3333333333333,38.2222222222222,58.4888888888889,209,5.44444444444444,10.5444444444444,1.33333333333333,1.33333333333333,3.88888888888889,26.3333333333333,73.6888888888889,11.6666666666667,24,122.777777777778,5.34444444444444,1.11111111111111,7.22222222222222,25.7777777777778,62.8888888888889,43.1111111111111,19.7777777777778,3.44444444444444,25,0.333333333333333,0.111111111111111,1.11111111111111,0.777777777777778,0.111111111111111,3.22222222222222,0.111111111111111,4.33333333333333,1,1.44444444444444,62.5,26.2222222222222,1.33333333333333,1.33333333333333,100,1.55555555555556,28.8888888888889,18.4714285714286,0,15.6666666666667,1.55555555555556,8.88888888888889,5.55714285714286,0,6.88888888888889,4.33333333333333,216.555555555556,50.1666666666667,21.6666666666667,5.11111111111111,12.8888888888889,37.4555555555556,0.555555555555556,1.88888888888889,24.0666666666667,6.22222222222222,49.8888888888889,331.777777777778,-0.777777777777778,0.555555555555556,22.5555555555556
2020-11-22,"HOU","NE",22.7777777777778,33.5555555555556,67.6111111111111,266.555555555556,7.92222222222222,12.5,2,0.555555555555556,2.88888888888889,15.5555555555556,106.044444444444,13,22.3333333333333,87.8888888888889,3.86666666666667,0.555555555555556,5.33333333333333,28,64.5555555555556,42.3333333333333,22.2222222222222,2.11111111111111,13.6666666666667,0.222222222222222,0,0.444444444444444,0.333333333333333,0,2.55555555555556,0,6.88888888888889,1.55555555555556,1.88888888888889,70.8375,30.1111111111111,2.22222222222222,2.33333333333333,97.2222222222222,1.55555555555556,32.1111111111111,20.3571428571429,0,17.7777777777778,1.44444444444444,12.2222222222222,8.9,0,9.55555555555556,3.77777777777778,179.888888888889,46.2444444444444,19.5555555555556,5.11111111111111,12.2222222222222,41.4333333333333,0.666666666666667,1.11111111111111,38.8888888888889,4.33333333333333,35.1111111111111,354.444444444444,-0.444444444444444,0.444444444444444,22.2222222222222
2020-11-22,"JAC","PIT",24.4444444444444,37.7777777777778,65.8222222222222,240.444444444444,6.41111111111111,10.6111111111111,1.66666666666667,0.777777777777778,3.11111111111111,18.2222222222222,92.1333333333333,13.1111111111111,22.2222222222222,100,4.38888888888889,0.777777777777778,5.44444444444444,30.1111111111111,60.5555555555556,39.7777777777778,20.7777777777778,1,5.11111111111111,0.777777777777778,0,0.444444444444444,0.222222222222222,0,3.88888888888889,0,5.66666666666667,1.33333333333333,1.77777777777778,75.7142857142857,30.7777777777778,1.66666666666667,2,86.1111111111111,2.11111111111111,43,20.6375,0,22.5555555555556,1.11111111111111,17.7777777777778,11.84,0.111111111111111,12.8888888888889,3.44444444444444,157.333333333333,45.0333333333333,20.5555555555556,5.66666666666667,12.7777777777778,43.2111111111111,0.444444444444444,1.77777777777778,28.7,6,60.3333333333333,340.444444444444,-0.333333333333333,0.555555555555556,22.1111111111111
2020-11-22,"ATL","NO",26.2222222222222,39.1111111111111,66.9111111111111,290,7.41111111111111,11.6888888888889,1.66666666666667,0.555555555555556,2.11111111111111,15.1111111111111,98.2777777777778,15.7777777777778,28.8888888888889,106.777777777778,3.8,1.22222222222222,6.44444444444444,27.8888888888889,57.4444444444444,37.6666666666667,19.7777777777778,1.55555555555556,12.2222222222222,0.777777777777778,0,0.777777777777778,0.333333333333333,0,3.66666666666667,0,9.44444444444444,2.44444444444444,2.55555555555556,95.8375,38.1111111111111,2.11111111111111,2.55555555555556,79.6333333333333,1.66666666666667,33.3333333333333,20.0333333333333,0,15.6666666666667,1,10.2222222222222,9.34,0,6.88888888888889,3.33333333333333,135.777777777778,41.1,24.2222222222222,5.88888888888889,13.5555555555556,42.3888888888889,1,1.77777777777778,44.4444444444444,5.66666666666667,51.4444444444444,396.777777777778,0.222222222222222,0.333333333333333,27
2020-11-22,"CIN","WAS",27,41.2222222222222,65.5222222222222,252.222222222222,6.13333333333333,10.2777777777778,1.33333333333333,0.555555555555556,3.55555555555556,25.6666666666667,88.4222222222222,15.5555555555556,26.4444444444444,105.444444444444,3.96666666666667,1,6,27.7777777777778,58.1111111111111,34.8888888888889,23.2222222222222,1.22222222222222,5.55555555555556,0.888888888888889,0,0.111111111111111,0.111111111111111,0,4.66666666666667,0,8.66666666666667,2.11111111111111,2.33333333333333,92.6,43,2.33333333333333,2.33333333333333,100,2.22222222222222,52.3333333333333,25.5125,0,28.4444444444444,1.33333333333333,11.7777777777778,8.55,0,8.44444444444444,4.22222222222222,197.666666666667,46.0375,23.2222222222222,5.33333333333333,14,38.4555555555556,1.55555555555556,1.77777777777778,70.3777777777778,6.44444444444444,50,357.666666666667,-0.333333333333333,0.777777777777778,22.6666666666667
2020-11-22,"DEN","MIA",21.4444444444444,38,56.3222222222222,227.444444444444,6.06666666666667,12.1,1.33333333333333,1.77777777777778,2.55555555555556,19.6666666666667,67.8333333333333,11.4444444444444,25,106.555555555556,4.31111111111111,0.777777777777778,5.11111111111111,28.2222222222222,60.3333333333333,42.7777777777778,17.5555555555556,2.44444444444444,16.2222222222222,0.666666666666667,0,0.666666666666667,0.333333333333333,0,4,0,7.77777777777778,2,2.11111111111111,95.8375,42.6666666666667,1.77777777777778,1.88888888888889,92.8571428571429,1.77777777777778,36.2222222222222,19.3166666666667,0,15,1,10.8888888888889,9.5,0,8.33333333333333,4,186.333333333333,46.6111111111111,19.4444444444444,5.22222222222222,13.5555555555556,38.4,0.111111111111111,1,11.1111111111111,5.33333333333333,48.4444444444444,334,-1.33333333333333,0.555555555555556,20.6666666666667
2020-11-22,"NYJ","LAC",19,32.7777777777778,58.6,167.111111111111,5.3,10.0111111111111,0.777777777777778,0.888888888888889,2.88888888888889,22.2222222222222,72.0222222222222,8.44444444444444,23.5555555555556,98.8888888888889,4.18888888888889,0.333333333333333,5.77777777777778,29.7777777777778,63.4444444444444,41.5555555555556,21.8888888888889,1.22222222222222,6.77777777777778,0.777777777777778,0.111111111111111,0.666666666666667,0.333333333333333,0,4.22222222222222,0,6.11111111111111,1.66666666666667,1.88888888888889,84.375,31.7777777777778,1.11111111111111,1.11111111111111,100,2.44444444444444,44.8888888888889,17.3625,0,20.3333333333333,0.333333333333333,2.22222222222222,6.66666666666667,0,2.22222222222222,5.11111111111111,230.555555555556,44.7777777777778,16.3333333333333,4,12.8888888888889,31.5,0.444444444444444,1.44444444444444,18.5222222222222,6.44444444444444,61.2222222222222,266,0,0.222222222222222,13.4444444444444
2020-11-22,"GB","IND",23.6666666666667,34.8888888888889,67.8333333333333,274.333333333333,7.91111111111111,12.1222222222222,2.88888888888889,0.333333333333333,1.22222222222222,12.1111111111111,115.722222222222,14,27.4444444444444,121.444444444444,4.32222222222222,0.777777777777778,5.88888888888889,24.8888888888889,54.4444444444444,37,17.4444444444444,2.22222222222222,16.1111111111111,0.444444444444444,0.111111111111111,0.666666666666667,0.333333333333333,0,2.88888888888889,0.111111111111111,7.44444444444444,1.33333333333333,1.33333333333333,100,35.2222222222222,3.44444444444444,3.55555555555556,97.2222222222222,1.55555555555556,27,16.625,0,16.3333333333333,0.777777777777778,4.33333333333333,6,0,4.33333333333333,3.11111111111111,136.222222222222,42.3666666666667,22.1111111111111,5.88888888888889,12.2222222222222,48.6666666666667,0.888888888888889,1.55555555555556,45.5555555555556,5.33333333333333,49.3333333333333,395.777777777778,0.222222222222222,0.222222222222222,30.7777777777778
2020-11-22,"DAL","MIN",27.5555555555556,43.3333333333333,62.5111111111111,285,6.28888888888889,11.0222222222222,1.33333333333333,0.888888888888889,2.88888888888889,24,83.3222222222222,15.5555555555556,27.2222222222222,110,4.01111111111111,1,7.66666666666667,32.2222222222222,59.4444444444444,38.7777777777778,20.6666666666667,1.88888888888889,9.88888888888889,0.333333333333333,0,0.555555555555556,0.333333333333333,0.111111111111111,2.77777777777778,0,7.33333333333333,1.88888888888889,2.22222222222222,84.375,38.3333333333333,1.66666666666667,1.88888888888889,90.4714285714286,2.44444444444444,58.8888888888889,24.1444444444444,0,31.1111111111111,2,19.7777777777778,8.23333333333333,0,16.6666666666667,2.88888888888889,122.333333333333,42.3666666666667,25.1111111111111,5.44444444444444,13.3333333333333,41.4111111111111,1,2,37.0333333333333,6.55555555555556,55.2222222222222,395,-1.44444444444444,1.33333333333333,22.6666666666667
2020-11-22,"LV","KC",21.7777777777778,31.4444444444444,68.3777777777778,230.777777777778,7.28888888888889,10.9888888888889,1.77777777777778,0.222222222222222,1.55555555555556,8.77777777777778,106.2,11.4444444444444,31.3333333333333,139.222222222222,4.45555555555556,1.33333333333333,8.66666666666667,26.7777777777778,54.7777777777778,39.5555555555556,15.2222222222222,1.22222222222222,6.77777777777778,0.777777777777778,0,0.555555555555556,0.333333333333333,0,4.77777777777778,0,9.66666666666667,2.22222222222222,2.44444444444444,93.5222222222222,43.5555555555556,3,3.11111111111111,97.7777777777778,1.77777777777778,35.5555555555556,19.3125,0,21.7777777777778,1.11111111111111,12.8888888888889,11.95,0,10,2.55555555555556,111.666666666667,45.9888888888889,22.1111111111111,6.44444444444444,12.7777777777778,49.5,0.888888888888889,1.11111111111111,44.4444444444444,5.11111111111111,41,370,0.111111111111111,0.777777777777778,28.3333333333333
2020-11-23,"LA","TB",23.6666666666667,35.6666666666667,67.6333333333333,261.333333333333,7.61111111111111,11.6888888888889,1.44444444444444,0.666666666666667,1.44444444444444,10.5555555555556,98.9777777777778,13.1111111111111,31.1111111111111,134.222222222222,4.32222222222222,1.55555555555556,9.33333333333333,18.6666666666667,58.2222222222222,38.7777777777778,19.4444444444444,3.44444444444444,21.4444444444444,0.888888888888889,0,0.666666666666667,0.555555555555556,0,4,0,5.77777777777778,1.11111111111111,1.55555555555556,79.6333333333333,29.4444444444444,2.44444444444444,2.88888888888889,85.7444444444444,1.55555555555556,31.6666666666667,19.75,0,21.4444444444444,2.11111111111111,13.3333333333333,7.77142857142857,0,8.55555555555556,4,186.333333333333,46.475,23.5555555555556,6.33333333333333,13.7777777777778,46.1111111111111,0.444444444444444,0.888888888888889,44.4444444444444,4.11111111111111,36.3333333333333,395.555555555556,0,0.777777777777778,24
2020-11-26,"DET","HOU",22.4,35.7,62.74,247.5,6.94,11.95,1.8,0.8,2.7,20,94,13.3,23.7,95.4,3.84,0.7,5.4,28.7,62.1,40.2,21.9,1.4,12.5,0.7,0,1,0.3,0,3.5,0,7.5,1.7,2.4,53.7111111111111,27.9,2.4,2.4,100,1.4,31.8,24.0714285714286,0,18.1,1,9.8,10.0714285714286,0,8.3,3.9,197.4,50.64,21.1,4.9,12.6,38.72,0.7,1.2,33.33,5.9,54,342.9,0,0.2,22.7
2020-11-26,"WAS","DAL",23.7,36.2,64.56,224.9,6.13,10.42,1,0.8,3.2,21.8,85.01,12.5,24.9,99.1,3.9,1.3,6.3,22.7,56.6,37.2,19.4,3.2,22.2,0.9,0,0.9,0.2,0,2.9,0.1,6,1.4,2,74.0888888888889,35.9,1.8,1.9,96.3,2.2,44.6,20.2625,0,21.1,2.1,9.7,3.78,0,8.2,4.3,207,47.71,20.8,5.1,13.3,38.11,0.9,1.3,51.67,5.2,42.9,324,-0.6,0.9,20
2020-11-29,"ATL","LV",25.5,38.9,65.36,280.6,7.2,11.74,1.5,0.7,2.7,17.2,93.3,15.2,27.4,101.3,3.79,1.1,5.9,27.5,58.2,38.2,20,1.7,13.3,0.7,0,0.8,0.4,0,3.5,0,9.4,2.5,2.6,96.3,39.5,1.9,2.3,79.6333333333333,1.6,31.8,19.7428571428571,0,15.9,1,9.2,7.78333333333333,0,6.2,3.5,147.2,41.99,23.2,5.5,13.6,39.58,1.1,1.9,46.67,5.8,51.6,381.9,0.1,0.3,25.2
2020-11-29,"LAC","BUF",25.5,38.2,66.44,279.6,7.46,11.72,2.2,0.6,2.1,11.5,102.53,14,31.7,121.3,3.71,0.7,7.5,27.3,54.5,36,18.5,1.7,9.7,0.5,0.2,0.4,0.4,0,3.5,0,7.4,1.6,2.1,73.1555555555556,35.4,2.6,2.8,95,2.1,44.6,23.1777777777778,0,24.2,1.6,8.9,5.61111111111111,0,8,3.9,167.5,42.7,23.7,6.7,14.4,46.17,0.6,1.3,31.67,5.6,46.1,400.9,-0.3,0.6,26
2020-11-29,"CIN","NYG",26.8,41.5,64.65,247.2,5.98,10.18,1.3,0.6,3.6,26.2,86.54,15.2,25.6,101.9,3.96,0.9,5.8,27,58.4,34.9,23.5,1.3,5.5,0.9,0,0.2,0.1,0,4.7,0,8.1,2,2.4,86.67,44,2.1,2.2,88.8888888888889,2,47.1,25.5125,0,25.6,1.4,12.5,8.68571428571429,0,8.6,4.3,202.2,46.3222222222222,22.7,5.1,13.9,36.92,1.4,1.8,63.34,6.1,48.1,349.1,-0.4,0.8,21.3
2020-11-29,"TEN","IND",20.5,31.4,64.6,228.3,7.27,11.97,2.2,0.4,1.5,11.1,106.13,12.9,31.2,151.1,4.92,1.1,7.9,25.9,63.5,43.5,20,1.2,9.8,1,0,0.9,0.5,0.1,6.2,0,7.1,1.5,2.3,58.3333333333333,31.2,2.6,2.8,92.5,2.3,41.8,19.45,0,23.6,1.7,14.3,6.86666666666667,0,10.1,3.3,152.6,45.09,23.2,5.3,11.9,45.63,0.5,0.7,50,5.3,50.3,379.4,1,0.1,27.9
2020-11-29,"JAC","CLE",23.6,37.7,63.56,229.7,6.13,10.49,1.5,1.1,3,18.2,84.47,12.6,21.7,97.3,4.38,0.7,5.3,29.8,60.8,40,20.8,0.9,4.6,0.8,0,0.4,0.2,0,4.1,0,5.4,1.3,1.7,78.75,31.8,1.5,1.8,86.1111111111111,1.9,38.7,20.6375,0,20.3,1.2,17,10.7,0.1,12.6,3.7,174,45.93,19.9,5.5,12.8,41.97,0.4,1.7,25.83,6.2,64.8,327,-0.6,0.5,20.2
2020-11-29,"CAR","MIN",24.1818181818182,34,70.7090909090909,246.727272727273,7.21818181818182,10.8363636363636,1.27272727272727,0.818181818181818,2,12.6363636363636,94.6909090909091,12.8181818181818,25.0909090909091,106.363636363636,4.2,1.18181818181818,6.18181818181818,24.7272727272727,59.5454545454545,35.7272727272727,23.8181818181818,1.45454545454545,9.27272727272727,0.454545454545455,0,0.727272727272727,0.818181818181818,0,3.90909090909091,0,8.09090909090909,2,2.45454545454545,82.5727272727273,40.5454545454545,2.09090909090909,2.27272727272727,86.3636363636364,2,53.3636363636364,26.2111111111111,0,29,1.09090909090909,6.27272727272727,5.42857142857143,0,4.81818181818182,2.36363636363636,112.272727272727,47.0545454545455,21.4545454545455,4.81818181818182,11.9090909090909,40.4454545454545,0.818181818181818,1.45454545454545,37.8727272727273,6.36363636363636,49.0909090909091,353.090909090909,0.181818181818182,0.272727272727273,23
2020-11-29,"NE","ARI",19.8,29.8,67.22,210.2,6.92,10.94,0.6,1.1,1.8,11.4,83.17,11.6,32.5,153.6,4.62,1.5,9.7,23.8,58.1,37.6,20.5,1.3,9,1.1,0.1,0.4,0.4,0.1,3.4,0,6.9,1.7,1.9,85,34.2,1.8,2,92.7125,2.2,51.3,21.1428571428571,0,17.7,0.7,4.1,6.58333333333333,0,4.1,2.7,127.5,48.52,23.2,5.1,11.5,42.95,0.7,1.1,46.67,3.6,35.8,363.8,0,0.4,20.9
2020-11-29,"NYJ","MIA",18.6,32.5,57.74,170,5.42,10.38,0.9,0.9,2.7,20.9,72.88,8.5,23.6,98.6,4.17,0.5,5.8,30.2,65.2,42.1,23.1,1.4,8,0.7,0.1,0.7,0.4,0,4,0.1,5.7,1.5,1.7,84.375,28.6,1.2,1.4,93.75,2.5,46.4,17.6555555555556,0,21.1,0.4,3.6,9,0,3.6,5,223.9,44.4,16.7,4.1,12.7,32.9,0.5,1.5,21.67,6.6,63.9,268.6,0,0.2,14.9
