"Date","Favorite","Underdog","Fav.Comp","Fav.PassAtt","Fav.CompPCT","Fav.PassYds","Fav.PassYPA","Fav.PassYPR","Fav.PassTD","Fav.OINT","Fav.OSCK","Fav.OSCKYDS","Fav.QBR","Fav.P1st","Fav.RushAtt","Fav.RushYds","Fav.RushYPA","Fav.RushTD","Fav.R1st","Fav.PA","Fav.Tckl","Fav.Solo","Fav.AstTckl","Fav.DSck","Fav.DSCKYds","Fav.INT","Fav.INTTD","Fav.FF","Fav.FumRec","Fav.FumTD","Fav.PassDef","Fav.Sfty","Fav.KPts","Fav.FGM","Fav.FGA","Fav.FGPct","Fav.FGLng","Fav.XPM","Fav.XPA","Fav.XPPct","Fav.KR","Fav.KRYds","Fav.KRAvg","Fav.KRTD","Fav.KRLng","Fav.PR","Fav.PRYds","Fav.PRAvg","Fav.PRTD","Fav.PRLng","Fav.Punts","Fav.PuntYds","Fav.PuntAvg","Fav.1st","Fav.3rdCon","Fav.3rdAtt","Fav.3rdPct","Fav.4thCon","Fav.4thAtt","Fav.4thPct","Fav.Pen","Fav.PenYds","Fav.TotYds","Fav.PlusMinus","Fav.FUML.turnovers"
2018-09-23,"SEA","DAL",20.8333333333333,34.8333333333333,61.0666666666667,231.666666666667,6.51666666666667,12.35,1.66666666666667,0.833333333333333,3.66666666666667,25.6666666666667,88.5666666666667,10.1666666666667,21,86,4.05,0.333333333333333,4.33333333333333,24.1666666666667,62.8333333333333,41.3333333333333,21.5,2.33333333333333,17.5,0.833333333333333,0,0.166666666666667,0.166666666666667,0.166666666666667,4.66666666666667,0,5.16666666666667,1.16666666666667,1.33333333333333,90,0,1.66666666666667,2,86.66,2.83333333333333,69.6666666666667,24.16,0,25.5,2.83333333333333,14.8333333333333,5.35,0,8.83333333333333,5.83333333333333,287.333333333333,49.5,16.3333333333333,4.5,13,33.5666666666667,0.333333333333333,0.833333333333333,33.3333333333333,8,62.5,317.666666666667,0,0.5
2018-09-23,"NE","DET",23,36,63.7666666666667,200.5,5.56666666666667,9.06666666666667,1.5,0.5,1.33333333333333,7.5,86.5333333333333,10.5,28.6666666666667,123.833333333333,4.3,0.833333333333333,7.33333333333333,20.8333333333333,62.6666666666667,37.8333333333333,24.8333333333333,2.83333333333333,18.1666666666667,0.833333333333333,0,1,0.666666666666667,0.166666666666667,4.66666666666667,0,7.5,1.83333333333333,2.16666666666667,88.9,0,2,2,100,1.83333333333333,32,19,0,18.5,1.66666666666667,4.33333333333333,1.62,0,2.66666666666667,5.33333333333333,263,49.5,21,4.83333333333333,13.8333333333333,34.7333333333333,0.666666666666667,0.833333333333333,41.6666666666667,5.33333333333333,54.1666666666667,324.333333333333,0,0.833333333333333
2018-09-24,"TB","PIT",25.5,37.3333333333333,68.5666666666667,324.666666666667,9.08333333333333,13.5,2.5,0.5,1.33333333333333,10.1666666666667,112.6,16,26.5,80,2.98333333333333,0.666666666666667,4,26.1666666666667,59.1666666666667,46,13.1666666666667,1.83333333333333,9,0.166666666666667,0,1,1,0.166666666666667,4.83333333333333,0,7.5,1.5,1.83333333333333,86.68,0,3,3.5,86.1166666666667,3.33333333333333,75.8333333333333,20.8666666666667,0,28.3333333333333,1.66666666666667,10.3333333333333,5.52,0,6.83333333333333,3.83333333333333,163.333333333333,42.0666666666667,22.5,5.83333333333333,13,44.75,0.5,0.833333333333333,38.8833333333333,6.16666666666667,70.1666666666667,404.666666666667,0,0.5
2018-09-27,"LA","MIN",19.4285714285714,30.4285714285714,63.0571428571429,186.142857142857,5.87142857142857,9.87142857142857,1.14285714285714,1,2.14285714285714,15.7142857142857,78.3285714285714,9.57142857142857,29.8571428571429,114.142857142857,3.87142857142857,1,7,18.8571428571429,52.8571428571429,34,18.8571428571429,1.85714285714286,11.2857142857143,1,0.142857142857143,0.714285714285714,0.714285714285714,0,4.85714285714286,0,5.85714285714286,1.28571428571429,1.71428571428571,65,0,2,2,100,3,73.4285714285714,24.4,0,25.8571428571429,2.85714285714286,37.4285714285714,10.4,0,21.7142857142857,4.42857142857143,182.857142857143,45,18.8571428571429,5.71428571428571,13.8571428571429,41.3571428571429,0.285714285714286,0.857142857142857,19.0428571428571,7.28571428571429,63.5714285714286,300.285714285714,0,0.571428571428571
2018-09-30,"ATL","CIN",19.4285714285714,33.5714285714286,58.5142857142857,222.571428571429,6.72857142857143,12.0285714285714,1.28571428571429,0.857142857142857,2.57142857142857,13,81.2428571428571,10.4285714285714,22.8571428571429,82.5714285714286,3.52857142857143,0.571428571428571,4.14285714285714,25.8571428571429,59,46.5714285714286,12.4285714285714,2.28571428571429,13,0.857142857142857,0,0.142857142857143,0.428571428571429,0,3.71428571428571,0,3.57142857142857,0.714285714285714,0.857142857142857,75,0,1.42857142857143,1.57142857142857,80,2.28571428571429,52,22.9,0,24.2857142857143,1.85714285714286,8,4.28571428571429,0,5.42857142857143,5.85714285714286,259.285714285714,44.5,16.2857142857143,4.42857142857143,12.8571428571429,35.3428571428571,0.142857142857143,1.28571428571429,4.75714285714286,7.28571428571429,63.2857142857143,305.142857142857,0,0.142857142857143
2018-09-30,"CHI","TB",24.125,36.625,67.1375,219.375,6.2125,9.6625,1.125,1.125,2.125,12.25,83.3625,11.375,27.125,111.25,4.0375,0.875,6.125,21.625,48.25,38.875,9.375,4.25,23.25,1.25,0.5,1.125,0.5,0,3.875,0,8,1.875,2.375,82.3,2.75,2.375,2.375,100,1.75,36.125,19.5714285714286,0,18.625,2.625,26,9.3,0,14.75,3.875,186.375,48.3875,21,5.5,13.75,40.2375,0.625,1.25,54.1625,8.125,74.25,330.625,-0.25,0.625
2018-09-30,"DAL","DET",22.4285714285714,35.7142857142857,62.9714285714286,179.857142857143,5.11428571428571,8.94285714285714,0.714285714285714,1,3.28571428571429,19.4285714285714,74.5428571428571,9.28571428571429,22.4285714285714,99.4285714285714,4.48571428571429,0.428571428571429,5.71428571428571,19.8571428571429,57.7142857142857,39.8571428571429,17.8571428571429,2.28571428571429,16.1428571428571,0.428571428571429,0,0.857142857142857,0.571428571428571,0,5,0,4.85714285714286,1.28571428571429,1.57142857142857,71.4285714285714,0,1,1,100,1.42857142857143,40.2857142857143,28.05,0,18.1428571428571,2.71428571428571,10.2857142857143,3.32857142857143,0,9.42857142857143,5.85714285714286,267.428571428571,45.6714285714286,17,4,13.4285714285714,29.3285714285714,0.428571428571429,1.14285714285714,35.7142857142857,8.85714285714286,72.5714285714286,279.285714285714,0,1
2018-09-30,"GB","BUF",23.4285714285714,39.7142857142857,58.9857142857143,252.142857142857,6.38571428571429,11.9428571428571,2,0.714285714285714,3.57142857142857,24.8571428571429,90.0714285714286,12.4285714285714,23.4285714285714,82.7142857142857,3.71428571428571,0.428571428571429,5.28571428571429,25.7142857142857,55.5714285714286,39.2857142857143,16.2857142857143,1.57142857142857,8.42857142857143,0.857142857142857,0.285714285714286,0.857142857142857,0.428571428571429,0,2.85714285714286,0,8.42857142857143,1.85714285714286,2,97.2166666666667,0,2.85714285714286,2.85714285714286,100,3.42857142857143,68.2857142857143,18.8428571428571,0,22.1428571428571,1.85714285714286,15.1428571428571,4.8,0,7.57142857142857,4.57142857142857,213.857142857143,46.5714285714286,20.5714285714286,5.71428571428571,14.2857142857143,39.6571428571429,0.428571428571429,1.42857142857143,16.6714285714286,8.71428571428571,77.4285714285714,334.857142857143,0,0.428571428571429
2018-09-30,"HOU","IND",19.2857142857143,33.2857142857143,58.2428571428571,223.857142857143,6.64285714285714,11.9714285714286,1.57142857142857,0.857142857142857,2.14285714285714,12.1428571428571,85.4571428571429,11.2857142857143,26.2857142857143,112.571428571429,4.2,0.571428571428571,5.14285714285714,17.7142857142857,60.8571428571429,42.7142857142857,18.1428571428571,1.28571428571429,9.57142857142857,1,0,0.571428571428571,0.285714285714286,0,4.71428571428571,0,5.14285714285714,1.14285714285714,1.57142857142857,75,0,1.71428571428571,1.85714285714286,92.8571428571429,2.28571428571429,61.2857142857143,26.0333333333333,0,26.5714285714286,2.71428571428571,20.4285714285714,7.5,0,11.2857142857143,4.85714285714286,211,43.7857142857143,19.7142857142857,3.57142857142857,11.4285714285714,31.6857142857143,0.857142857142857,1.42857142857143,45.2428571428571,7.85714285714286,61.8571428571429,336.428571428571,0,0.428571428571429
2018-09-30,"JAC","NYJ",22,34.2857142857143,64.1142857142857,217.714285714286,6.32857142857143,10.6571428571429,0.857142857142857,0.714285714285714,3.14285714285714,17.4285714285714,82.0142857142857,12.4285714285714,27.4285714285714,114,4.15714285714286,1,6.42857142857143,13.4285714285714,50.7142857142857,43.2857142857143,7.42857142857143,3,19.5714285714286,0.285714285714286,0.142857142857143,0.714285714285714,0.714285714285714,0.142857142857143,3.71428571428571,0,6.14285714285714,1.42857142857143,1.71428571428571,78.5714285714286,0,1.85714285714286,1.85714285714286,100,2.42857142857143,48.1428571428571,21.3714285714286,0,27.7142857142857,2.42857142857143,21.2857142857143,5.95714285714286,0,14.7142857142857,4.57142857142857,189.428571428571,41.4714285714286,19.8571428571429,6.14285714285714,13.8571428571429,44.2571428571429,0.571428571428571,1,38.1,8,77.8571428571429,331.714285714286,0,0.428571428571429
2018-09-30,"NE","MIA",21.7142857142857,34.5714285714286,62.3428571428571,189,5.42857142857143,9.12857142857143,1.42857142857143,0.571428571428571,1.42857142857143,8.28571428571429,83.4714285714286,9.57142857142857,27.2857142857143,118.857142857143,4.35714285714286,0.714285714285714,7.28571428571429,21.5714285714286,63.7142857142857,39.4285714285714,24.2857142857143,2.57142857142857,16.5714285714286,0.857142857142857,0,0.857142857142857,0.571428571428571,0.142857142857143,4.28571428571429,0,7,1.71428571428571,2,90.4857142857143,0,1.85714285714286,1.85714285714286,100,2.28571428571429,46.1428571428571,20.2,0,22.2857142857143,1.42857142857143,3.71428571428571,1.62,0,2.28571428571429,5.28571428571429,256.428571428571,48.6285714285714,19.7142857142857,4.42857142857143,13.1428571428571,32.9428571428571,0.571428571428571,0.857142857142857,35.7142857142857,5.28571428571429,51.8571428571429,307.857142857143,0,0.714285714285714
2018-09-30,"PHI","TEN",24.8571428571429,40.4285714285714,61.3571428571429,224.714285714286,5.5,10.0142857142857,1.14285714285714,1.42857142857143,4.28571428571429,24.8571428571429,72.2714285714286,11.1428571428571,25,108,4.24285714285714,0.714285714285714,7.14285714285714,19.5714285714286,54.4285714285714,40.8571428571429,13.5714285714286,2.85714285714286,18,0.714285714285714,0,0.714285714285714,0.285714285714286,0,5,0,3,0.571428571428571,1,53.34,0,1.28571428571429,1.42857142857143,93.34,2.28571428571429,53.4285714285714,21.925,0,17.7142857142857,3.28571428571429,18.1428571428571,6.15714285714286,0,13.1428571428571,5.14285714285714,258,49.8428571428571,20.7142857142857,5,14.4285714285714,33.7,0.714285714285714,2,16.9,8.28571428571429,78.1428571428571,332.714285714286,0,1.28571428571429
2018-09-30,"SEA","ARI",20.1428571428571,33.5714285714286,61.1285714285714,224.571428571429,6.58571428571429,12.3,1.71428571428571,0.714285714285714,3.42857142857143,23.4285714285714,91.6,10.1428571428571,23.5714285714286,89.8571428571429,3.88571428571429,0.428571428571429,4.57142857142857,22.5714285714286,60.8571428571429,41,19.8571428571429,2.71428571428571,19.4285714285714,1,0,0.285714285714286,0.285714285714286,0.142857142857143,5,0,5.28571428571429,1.14285714285714,1.28571428571429,91.6666666666667,0,1.85714285714286,2.14285714285714,88.8833333333333,2.85714285714286,69.1428571428571,23.8,0,25.7142857142857,2.85714285714286,16.2857142857143,5.77142857142857,0,10.1428571428571,6.14285714285714,296.285714285714,48.6857142857143,16.5714285714286,4.85714285714286,13.4285714285714,35.0285714285714,0.285714285714286,0.714285714285714,28.5714285714286,8.28571428571429,63.1428571428571,314.428571428571,0,0.428571428571429
2018-09-30,"OAK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-30,"LAC","SF",20.4285714285714,30.7142857142857,68.2285714285714,203.571428571429,6.28571428571429,10.2857142857143,1.57142857142857,0.428571428571429,2.71428571428571,18.1428571428571,99.9285714285714,10.7142857142857,26.4285714285714,126.857142857143,4.91428571428571,0.857142857142857,7,26.8571428571429,53.7142857142857,37.5714285714286,16.1428571428571,2.28571428571429,13,0.714285714285714,0,0.571428571428571,0.571428571428571,0,4.14285714285714,0,5.85714285714286,1.28571428571429,1.57142857142857,86.1166666666667,0,2,2.14285714285714,94.45,2.28571428571429,58.7142857142857,27.2857142857143,0,33.2857142857143,2.57142857142857,20.1428571428571,7.9,0.142857142857143,18,4.42857142857143,201.142857142857,45.1285714285714,19.8571428571429,4.85714285714286,12.1428571428571,39.2428571428571,0.428571428571429,1,28.5714285714286,7.85714285714286,73,330.428571428571,0,0.857142857142857
2018-09-30,"NO","NYG",25.1428571428571,32.7142857142857,75.5,241.857142857143,7.15714285714286,10.1857142857143,1.42857142857143,0.571428571428571,1.85714285714286,13.4285714285714,98.7857142857143,11.7142857142857,27.8571428571429,124,4.32857142857143,1.71428571428571,9.42857142857143,21.4285714285714,56,39.1428571428571,16.8571428571429,2.85714285714286,16.2857142857143,0.571428571428571,0.142857142857143,1.14285714285714,0.428571428571429,0,3.57142857142857,0,7.28571428571429,1.85714285714286,2,95.2428571428571,0,1.71428571428571,1.71428571428571,100,2.42857142857143,66.7142857142857,28.9166666666667,0,27.8571428571429,2,10.4285714285714,3.75714285714286,0,6.14285714285714,3,144.285714285714,48.0714285714286,23.1428571428571,4.85714285714286,11.8571428571429,40.6571428571429,1,1.28571428571429,71.4285714285714,6.71428571428571,67.5714285714286,365.857142857143,0,1
2018-09-30,"PIT","BAL",23.7142857142857,36.7142857142857,64.4,288.285714285714,8.14285714285714,13.5285714285714,2.28571428571429,1.14285714285714,2.42857142857143,16,100.257142857143,14,25.5714285714286,94.4285714285714,3.52857142857143,1.28571428571429,5,26.4285714285714,59.1428571428571,40,19.1428571428571,3.57142857142857,23.4285714285714,1.14285714285714,0.142857142857143,1.57142857142857,0.857142857142857,0,4.85714285714286,0.142857142857143,6,1.14285714285714,1.57142857142857,58.3333333333333,0,2.57142857142857,2.85714285714286,92.8571428571429,2.71428571428571,53.4285714285714,18.7857142857143,0,22.2857142857143,2.14285714285714,18.2857142857143,8.91666666666667,0,9.85714285714286,5.28571428571429,233.714285714286,44.5571428571429,22.2857142857143,4,12.2857142857143,32.6571428571429,0.428571428571429,0.714285714285714,28.5714285714286,10.4285714285714,99.2857142857143,382.714285714286,0,0.428571428571429
2018-10-01,"KC","DEN",23.4285714285714,35.2857142857143,67,283,8.28571428571429,12.5714285714286,2.85714285714286,0.428571428571429,1.28571428571429,3.85714285714286,111.6,14.5714285714286,23.2857142857143,80,3.37142857142857,0.285714285714286,4.57142857142857,24.4285714285714,53.4285714285714,38.2857142857143,15.1428571428571,1.28571428571429,6.71428571428571,0.714285714285714,0.285714285714286,0.714285714285714,0.285714285714286,0,3.71428571428571,0,8.14285714285714,1.57142857142857,1.57142857142857,100,0,3.42857142857143,3.42857142857143,100,2.57142857142857,62.1428571428571,23.7166666666667,0,27.4285714285714,2.14285714285714,33.5714285714286,15.4571428571429,0.142857142857143,31.7142857142857,3.14285714285714,143.428571428571,45.3857142857143,21.8571428571429,5.85714285714286,11.4285714285714,48.8714285714286,0.428571428571429,0.714285714285714,23.8142857142857,7.57142857142857,70.5714285714286,363,0,0.142857142857143
2018-10-04,"NE","IND",21.875,34.625,62.7625,199.625,5.725,9.475,1.625,0.75,1.25,7.25,84.8125,10,28.875,125.875,4.3625,0.875,7.625,19.75,61.25,37,24.25,2.5,16.875,0.875,0,0.75,0.625,0.125,4.125,0,7.125,1.625,1.875,91.675,0,2.25,2.25,100,2,40.375,20.2,0,19.5,1.875,8.875,2.85,0,5,4.875,234.375,47.55,20.5,5.125,13.375,37.1625,0.5,0.75,31.25,5.375,52.5,325.5,0,0.625
2018-10-07,"TEN","BUF",19.5,31.875,61.1625,193.125,5.925,10.55,1.125,0.75,2.375,16.125,83.35,10,26.375,90.125,3.375,0.25,4.25,20.375,60.5,42.75,17.75,2.25,16.25,0.625,0,1.25,0.375,0,4.5,0,5.375,1.375,1.5,95.8333333333333,0,1.25,1.25,100,1.75,52.625,32.04,0.125,30.125,2.25,12.25,5.25,0,8.125,5.625,262.625,46.45,16.875,5,14.5,34.5,0.875,1.875,33.3375,8.25,72.5,283.25,0,0.25
2018-10-07,"CAR","NYG",22.5714285714286,34.2857142857143,65.4285714285714,233.714285714286,6.85714285714286,11.0428571428571,1.57142857142857,0.428571428571429,1.85714285714286,11.8571428571429,95.9857142857143,13.1428571428571,28.7142857142857,138,4.78571428571429,1.57142857142857,8,22.2857142857143,54.5714285714286,38,16.5714285714286,1.85714285714286,12.2857142857143,1,0,0.857142857142857,0.285714285714286,0,3.71428571428571,0,6.14285714285714,1.14285714285714,1.28571428571429,83.3333333333333,0,2.71428571428571,2.71428571428571,100,2,41,21.36,0,19,2,21.4285714285714,8.52857142857143,0,14,4.28571428571429,192.285714285714,44.5571428571429,23.5714285714286,5.71428571428571,12.4285714285714,45.8857142857143,0.428571428571429,0.714285714285714,35.7142857142857,7.28571428571429,63.4285714285714,371.714285714286,0,0.428571428571429
2018-10-07,"CIN","MIA",23.75,37.5,63.675,277.125,7.425,12.1,2.25,1.125,1.25,10.25,94.9625,14.125,24.5,93.375,3.9375,0.875,5.25,24.125,61.875,44.5,17.375,2.875,17.625,0.75,0,0.875,0.625,0.125,4.875,0,8.875,2,2.125,87.5,0,2.875,3,95.8375,2.25,54.75,24.5428571428571,0,26.25,1.875,15.25,7.325,0,10,4.5,191,40.8625,22.5,4.75,12.25,39.1375,0.375,0.5,25,7.875,71.375,370.5,0,0.25
2018-10-07,"BAL","CLE",21.7777777777778,35.4444444444444,61.1,227.555555555556,6.26666666666667,11.1888888888889,1.77777777777778,0.555555555555556,3.11111111111111,15.8888888888889,91.2,11.7777777777778,31.6666666666667,127.888888888889,3.92222222222222,1.11111111111111,8,15.2222222222222,51.7777777777778,37.7777777777778,14,3.44444444444444,24.8888888888889,1.44444444444444,0.111111111111111,1,0.666666666666667,0,6.88888888888889,0,9.77777777777778,2.33333333333333,3,83.3444444444444,3.44444444444444,2.77777777777778,2.77777777777778,100,2.22222222222222,51.4444444444444,24.0666666666667,0,27.7777777777778,2.88888888888889,19.8888888888889,5.52222222222222,0,12.7777777777778,4.88888888888889,227.555555555556,47.8111111111111,22,5.11111111111111,14.4444444444444,33.9666666666667,0.777777777777778,1,61.1111111111111,7,55.3333333333333,355.444444444444,0.222222222222222,0.555555555555556
2018-10-07,"DET","GB",26.25,41,64.675,241.875,6,9.75,1.5,1,2.25,14.625,85.5875,13.125,22.75,94,4.05,0.625,5,28.125,52,39,13,1.875,14.875,0.375,0.125,0.625,0.375,0,4.125,0,7.125,1.625,2.125,81.25,0,2.25,2.25,100,2.25,49,23.2,0,21.375,2.25,19.125,8.58333333333333,0.125,14.5,4.5,210.125,46.625,21.125,4.75,13.25,35.475,0.5,1,33.3375,6.875,63.875,335.875,0,0.25
2018-10-07,"KC","JAC",24,36.5,66.4,285.625,8.1,12.3625,2.625,0.375,1.25,3.375,108.8375,14.375,23.625,87.75,3.6375,0.5,5,24.25,52.375,38.625,13.75,1.625,8.25,0.75,0.25,0.625,0.25,0,3.625,0,8.25,1.625,1.625,100,0,3.375,3.375,100,2.25,54.375,23.7166666666667,0,24,2,34,18.15,0.125,32.375,3.25,146.5,44.9625,21.875,6,11.875,48.6,0.625,0.875,33.3375,7.875,73.375,373.375,0,0.125
2018-10-07,"NYJ","DEN",17.75,29.875,60.4,179.375,6.05,10.8375,1,1,2.5,14,77.6,9.75,25.125,79.375,3.0125,0.625,3.75,17,58.5,41.875,16.625,2.375,15.875,1.375,0.125,1.25,0.75,0,4.75,0,6.75,1.75,1.75,100,0,1.5,1.75,75,1.625,33.75,21.8571428571429,0,20.75,2,32.125,14.7142857142857,0.125,19,5.625,274.75,48.35,15,4.625,13.375,34.075,0.5,1.125,27.0875,7.625,62.75,258.75,0,0.75
2018-10-07,"PIT","ATL",24.125,38,63.525,285.375,7.825,13.1,2.125,1.125,2.25,15.125,96.7875,13.75,23.75,85,3.3,1.125,4.5,26.375,60.75,41.125,19.625,3.375,21.5,1,0.125,1.5,0.875,0,4.375,0.125,6,1.25,1.625,64.2857142857143,0,2.25,2.5,92.8571428571429,2.875,56.75,18.9375,0,23.875,2,16.375,8.07142857142857,0,9,5.25,230.25,44.1375,21.25,3.75,12.25,30.6625,0.375,0.75,25,9.75,91.875,370.375,0,0.5
2018-10-07,"LAC","OAK",21,31.75,67.7125,208.375,6.275,10.25,1.75,0.5,2.5,16.875,99.5875,11.125,26.5,126.75,4.8875,0.75,6.875,26.875,53.25,37.25,16,2.125,12.625,0.875,0,0.625,0.5,0,4.75,0,6.25,1.5,1.875,84.5285714285714,0,1.75,2.125,80.9571428571429,2,51.375,27.2857142857143,0,29.125,2.75,27.875,9.475,0.125,22.75,4.375,197.75,44.925,20,4.75,12.375,37.9125,0.5,1,37.5,7.5,70,335.125,0,0.75
2018-10-07,"PHI","MIN",25.875,41.625,61.9375,236,5.6,10.075,1.25,1.25,4.25,25.875,75.6625,12,24.625,109.125,4.375,0.625,7,20.375,54.875,41.5,13.375,2.875,17.875,0.75,0,0.625,0.25,0,4.75,0,4,0.875,1.25,61.1166666666667,0,1.375,1.5,94.45,2,46.75,21.925,0,15.5,3.125,21.125,8.0125,0,16.75,5.25,264.25,50.025,21.25,5,14.5,33.65,0.625,1.75,14.7875,8.25,78,345.125,0,1.25
2018-10-07,"SF","ARI",20.5,32.5,63.3875,245.875,7.4125,13,1.125,1.25,2.5,19.25,85.6,11.875,26.625,116.875,4.3375,1,6.5,25.125,56.625,41.75,14.875,1.75,11.375,0.25,0.125,0.75,0.375,0,4.125,0,7.625,2,2,100,0,1.625,1.75,92.8571428571429,2.875,73.5,23.8142857142857,0,33.5,2.625,18.875,6.25,0,13.75,4.375,185,42.425,21.5,4.875,12.125,39.1875,0.625,0.875,43.75,8.25,76.75,362.75,0,0.625
2018-10-07,"LA","SEA",20.25,30.875,64.7375,219.875,6.8125,10.875,1.625,0.875,2,14.875,88.225,10.75,28.625,112.375,4.0125,0.875,6.625,20.375,54.5,35.75,18.75,2.125,13.625,0.875,0.125,0.75,0.75,0,5.125,0,6.125,1.25,1.75,62,0,2.375,2.375,100,3,70.875,23.5625,0,26,2.625,33.25,9.6,0,19.5,4.125,168.875,43.8125,19.625,5.125,12.875,38.275,0.25,0.875,16.6625,6.625,57.5,332.25,0,0.5
2018-10-07,"HOU","DAL",20.5,34.375,59.5875,239.25,6.85,12.0875,1.625,0.875,2.75,14.125,87.625,12.75,27.375,113.375,4.1,0.625,5.25,19.75,60.5,44.125,16.375,1.625,11.75,0.875,0,0.75,0.5,0.125,5,0,6.125,1.375,1.875,75,0,2,2.125,93.75,2.5,62.25,24.7857142857143,0,26.125,2.625,20.375,7.8125,0,11.75,4.875,210.5,43.4875,21,4.125,12,33.975,0.875,1.375,52.0875,8.125,60.875,352.625,0,0.375
2018-10-08,"NO","WAS",24.375,32.875,73.05,239,7.0625,10.4,1.25,0.5,1.75,12.75,96,11.75,28.375,129.75,4.45,1.875,9.5,21,56.625,39.5,17.125,2.875,16.875,0.5,0.125,1.25,0.625,0,3.375,0,8.25,2.125,2.25,95.8375,0,1.875,1.875,100,2.375,60.5,26,0,26.375,2.125,11,3.9125,0,6.375,2.875,138.125,48,23.375,4.875,12,40.3875,1,1.25,75,6.5,65.5,368.75,0,0.875
2018-10-11,"PHI","NYG",25.6666666666667,40.8888888888889,62.6777777777778,241.222222222222,5.87777777777778,10.4,1.33333333333333,1.11111111111111,4.11111111111111,26.1111111111111,80.0666666666667,12.3333333333333,23.7777777777778,106,4.42222222222222,0.555555555555556,6.66666666666667,20.6666666666667,54.1111111111111,41.7777777777778,12.3333333333333,2.66666666666667,16.2222222222222,0.666666666666667,0,0.555555555555556,0.333333333333333,0,4.66666666666667,0,4.33333333333333,1,1.33333333333333,66.6714285714286,0,1.33333333333333,1.44444444444444,95.2428571428571,2.22222222222222,51.1111111111111,21.84,0,16.4444444444444,2.77777777777778,18.7777777777778,8.0125,0,14.8888888888889,5.11111111111111,255.666666666667,49.6666666666667,21.2222222222222,4.66666666666667,13.8888888888889,32.3777777777778,0.666666666666667,1.66666666666667,24.2555555555556,8.22222222222222,75.1111111111111,347.222222222222,0,1.33333333333333
2018-10-14,"ATL","TB",21.7777777777778,35.4444444444444,61.4333333333333,247,7.02222222222222,12.0444444444444,1.44444444444444,0.666666666666667,3,16.6666666666667,88.7,11.8888888888889,22.5555555555556,81.3333333333333,3.53333333333333,0.666666666666667,4.11111111111111,28.7777777777778,58.2222222222222,45.4444444444444,12.7777777777778,2.11111111111111,13.3333333333333,0.888888888888889,0,0.222222222222222,0.333333333333333,0,4,0,4.66666666666667,1,1.11111111111111,83.3333333333333,0,1.66666666666667,1.77777777777778,85.7142857142857,2.44444444444444,55.8888888888889,22.9,0,27.3333333333333,1.66666666666667,6.55555555555556,3.9375,0,4.55555555555556,5.11111111111111,219.222222222222,42.4222222222222,17.8888888888889,5.33333333333333,13.2222222222222,40.4,0.222222222222222,1.44444444444444,7.4,7.55555555555556,68.1111111111111,328.333333333333,0,0.222222222222222
2018-10-14,"CIN","PIT",23.3333333333333,36.6666666666667,64.0111111111111,271.777777777778,7.44444444444444,12.1333333333333,2.11111111111111,1.11111111111111,1.33333333333333,11.2222222222222,94.3333333333333,13.8888888888889,24.6666666666667,94.4444444444444,3.94444444444444,0.777777777777778,5,23.3333333333333,60.7777777777778,43.5555555555556,17.2222222222222,2.88888888888889,17.4444444444444,0.888888888888889,0.111111111111111,0.888888888888889,0.666666666666667,0.222222222222222,5.22222222222222,0,8.88888888888889,2,2.22222222222222,85.1888888888889,0,2.88888888888889,3,96.3,2,48.6666666666667,24.5428571428571,0,23.3333333333333,1.88888888888889,15.6666666666667,7.56666666666667,0,10.3333333333333,4.44444444444444,189,41.1333333333333,21.8888888888889,4.44444444444444,12.1111111111111,36.8111111111111,0.333333333333333,0.444444444444444,22.2222222222222,7.66666666666667,68.6666666666667,366.222222222222,0,0.222222222222222
2018-10-14,"CLE","LAC",18.7777777777778,33.8888888888889,55.8444444444444,215.888888888889,6.42222222222222,12.6666666666667,1,0.666666666666667,3.22222222222222,22.5555555555556,80.3777777777778,9.77777777777778,32,137.555555555556,4.28888888888889,1.33333333333333,7,17.6666666666667,61.2222222222222,41.5555555555556,19.6666666666667,3,16.4444444444444,1.22222222222222,0.111111111111111,1.22222222222222,1,0,6.55555555555556,0.111111111111111,5.44444444444444,1.33333333333333,1.77777777777778,77.0875,0,1.44444444444444,1.77777777777778,75,2.44444444444444,52.8888888888889,21.775,0,22.1111111111111,3.55555555555556,20.8888888888889,6.25555555555556,0,10.2222222222222,7.77777777777778,335.444444444444,42.7444444444444,18.8888888888889,4.77777777777778,15.5555555555556,30.4111111111111,0.555555555555556,1.11111111111111,38.8888888888889,8.11111111111111,71.3333333333333,353.444444444444,0,0.444444444444444
